record_id,title,abstract,keywords,authors,year,date,doi,label_included,label_abstract_screening,duplicate_record_id
137,Consistent therapy with anti-copper agents prevents clinically overt Wilson's disease in non-symptomatic patients,"Background and Aim: Wilson's disease (WD) is an inherited disorder of copper metabolism that causes dysfunction of the affected tissues, mostly in the liver and brain. Anti-copper therapy should prevent clinically significant WD in non-symptomatic patients, but this is not supported by strong evidence. Our aim was to evaluate the long-term efficacy of treatment in clinically pre-symptomatic patients, with particular emphasis on patient adherence to treatment. METHODS: Data were analyzed for 87 consecutive patients without clinical symptoms of WD, defined by family screening between 1957 and 2009. Since diagnosis, all have been treated with either zinc sulfate (Zn) (66.7%) or D-penicillamine (DPA) (33.3%). RESULTS: At a median follow-up of 12 years (range 3-52), 55 (63%) patients developed no clinical symptoms, 13 (15%) patients developed neuropsychiatric symptoms, and 21 (24%) developed hepatic dysfunction, including five deaths. from liver failure. Non-compliance was observed in 39 patients for at least three consecutive months, and in 29 cases this persisted for more than 12 months. Multivariate analysis showed that the probability of developing symptomatic WD increased independently with nonadherence (odds ratio 24.0, 95% confidence interval 6.0-99.0). According to the Kaplan-Meier analysis, treatment-compliant patients were significantly more likely to remain symptom-free, and their overall survival was similar to the survival rate observed in the general population. CONCLUSION: The use of anti-copper agents in patients with a clinical diagnosis of pre-symptomatic WD provides effective prevention of the clinically evident disease. However, compliance with treatment is extremely important. Copyright Â© 2013 Author(s) European Journal of Neurology Â© 2013 EFNS.",,"Dziezyc, K.;Karlinski, M.;Litwin, T.;Czlonkowska, A.",2014,Feb,https://dx.doi.org/10.1111/ene.12320,0,1,
138,Mowat-Wilson syndrome: deafness in first Egyptian case conceived with intracytoplasmic sperm injection,"Mowat-Wilson syndrome is a genetic disease caused by heterozygous mutations or deletions of the zinc finger E-box binding homeobox 2 (ZEB2) gene. The syndrome is characterized by typical facial features, moderate-to-severe mental retardation, epilepsy and variable congenital malformations, including Hirschsprung's disease, genital anomalies, congenital heart disease, corpus callosum agenesis, and eye defects. The prevalence of Mowat-Wilson syndrome is currently unknown, but Mowat-Wilson syndrome appears to be underdiagnosed, particularly in patients without Hirschsprung disease. Here we present the first case of Egyptian Mowat-Wilson syndrome engineered with intracytoplasmic sperm injection. The patient showed bilateral sensorineural hearing loss, a novel feature not previously reported in cases of Mowat-Wilson syndrome. This report describes the first Egyptian patient of Mowat-Wilson syndrome conceived after intracytoplasmic sperm injection and provides new evidence that deafness is among the congenital defects of the syndrome. Copyright Â© Author(s) 2013.",,"Abdalla, E. M.;Zayed, L. H.",2014,Dec,https://dx.doi.org/10.1177/0883073813509120,0,0,
139,Metal storage disorders: Wilson's disease and hemochromatosis,"Hereditary hemochromatosis and Wilson's disease are autosomal recessive storage disorders of iron and copper overload, respectively. These metals are involved in multiple redox reactions, and their abnormal accumulation can cause significant injury to the liver and other organs. In the last few decades, clinicians have developed a much better understanding of these metals and their mechanisms of action. In addition, advanced molecular genetic testing techniques are now available that make diagnostic testing less invasive. This article updates and discusses the pathogenesis, diagnosis, and management of these metal storage disorders. Copyright Â© 2014 Elsevier Inc. All rights reserved.",,"Kanwar, P.;Kowdley, K. V.",2014,Jan,https://dx.doi.org/10.1016/j.mcna.2013.09.008,0,0,
140,Evaluation of trace elements in the human brain using inductively coupled plasma mass spectrometry.,"Recent brain studies reveal that trace elements play an important role in various diseases such as multiple sclerosis, Alzheimer's and Wilson's disease. Most published tissue concentrations date back decades and have been evaluated by a variety of methods. Little is known about hemisphere differences, the correlation of trace elements, or age-related changes in the human brain. Therefore, the aim of this study was to examine trace element concentrations in different human brain regions after whole brain formalin fixation. 549 samples from 13 brain regions were investigated in 11 dead subjects with no known history of brain pathology. Regional wet-to-dry mass ratios and concentrations of iron, copper, magnesium, manganese, calcium and zinc were determined using inductively coupled plasma mass spectrometry. Cortical gray matter revealed higher water content (wet-to-dry mass ratios 5.84-6.40) than white matter regions (wet-dry mass ratios 2.95-3.05). Element concentrations showed certain regional variations. Good linear correlation of concentrations between elements was found for iron/copper as well as for manganese/magnesium (Spearman's rank correlation coefficient 0.74 and 0.65, respectively). Significant interhemispheric differences were found for copper in the occipital white matter, for magnesium and calcium in the putamen, and for iron and copper in the temporal white matter. Age-related increases were seen for calcium in cortical gray matter, magnesium in all regions except cortical gray matter, copper in the substantia nigra, and zinc in the occipital cortex. The presented trace element concentrations can serve as a fundamental basis for further brain research. Wet-to-dry mass ratios allow comparison with reference data from other studies. Copyright © 2013 Elsevier GmbH. All rights reserved.",,"Krebs, N.;Langkammer, C.;Goessler, W.;Ropele, S.;Fazekas, F.;Yen, K.;Scheurer, E.",2014,Jan,https://dx.doi.org/10.1016/j.jtemb.2013.09.006,0,0,
141,Potent and prolonged inhibition of human P2X2 receptors by copper,"P2X receptors are ion channels gated by ATP. In rodents, these channels are modulated by zinc and copper. Zinc is co-released with the neurotransmitter at some synapses and may modulate neuronal activity, but the role of copper in the brain is unclear. Rat P2X2 receptors are potentiated by 2-100 µM zinc or copper in the presence of submaximal ATP concentration, but are inhibited by zinc or copper at concentrations above 100 µM. In contrast, human P2X2 (hP2X2) receptors show no potentiation and are strongly inhibited by zinc in the 2-100 µM range. The effect of copper on hP2X2 is of interest, as there are human brain disorders in which copper concentration varies. We found that hP2X2 receptors were strongly inhibited by copper (IC50 = 40 nM). The ATP response recovered extremely slowly after the copper wash and full recovery took more than 1 hour. ATP binding facilitated copper binding, but did not dissolve binding from this inhibitory site. A mutant receptor, C(1-6)S, in which the first six extracellular cysteines were deleted, showed normal copper inhibition, but the reducing agents dramatically accelerated recovery from copper inhibition in the wild-type hP2X2 and C(1-6)S mutant, with high levels of the last two disulfide bonds. indicates that it is necessary to protect the affinity copper binding site. The three histidine residues required for normal zinc inhibition were also required for normal copper inhibition. People with untreated Wilson's disease have excessive amounts of copper in their brains. The high copper sensitivity of hP2X2 receptors suggests that they are not functional in these patients. Copyright © 2013 Elsevier Ltd. All rights reserved.",,"Punthambaker, S.;Hume, R. I.",2014,Feb,https://dx.doi.org/10.1016/j.neuropharm.2013.09.001,0,0,
142,Therapeutic plasma exchange as an intensive care copper removal technique for an adult in Wilson's crisis,,,"Reynolds, H. V.;Talekar, C. R.;Bellapart, J. B.;Leggett, B. A.;Boots, R. J.",2013,Nov,,0,0,
143,Tricyclic antidepressant-induced acute focal dystonia in a patient with Wilson's disease: a case report,"The authors present a 19-year-old patient with Wilson's disease (WH) who developed symptoms of acute focal dystonia in the left hand ('starfish' hand presentation) shortly after treatment with the tricyclic antidepressant clomipramine. The diagnosis of WD was made 8 months ago based on abnormal copper metabolism parameters and was confirmed by genetic testing. The patient initially presented with akathisia, sialorrhea, oromandibular dystonia (sometimes grimacing), and mild dysarthria. The patient's symptoms subsided after d-penicillamine treatment was started. No further degradation was observed after copper chelation therapy was started. The authors diagnosed acute focal dystonia induced by clomipramine. Botulinum toxin and intensive rehabilitation were started; Complete regression of hand dystonia was observed. Based on the case, the authors suggest that caution should be exercised in initiating drugs that could potentially affect the extrapyramidal system in WD patients.",,"Litwin, T.;Chabik, G.;Czlonkowska, A.",2013,Sep-Oct,,0,0,
144,"Diffuse striatal, cortical, and white matter brain MRI abnormalities in Wilson's disease",,,"Trocello, J. M.;Woimant, F.;El Balkhi, S.;Guichard, J. P.;Poupon, J.;Chappuis, P.;Feillet, F.",2013,2022-10-01 00:00:00,https://dx.doi.org/10.1212/WNL.0b013e3182a95883,0,0,
145,Clinical efficacy and safety of chelation therapy with typical penicillamine in repeated cross-combination with DMPS for Wilson's disease,"The aim of this study was to evaluate the clinical efficacy and safety of chelation therapy with penicillamine (PCA) in cross-combination with sodium 2, 3-dimercapto-1-propane sulfonate (DMPS) repeatedly in patients with Wilson's disease (WD). Thirty-five patients with WD were enrolled. Meanwhile, intravenous DMPS was administered in cross-combination with oral PCA, which was administered repeatedly, all with Zinc. During the treatment, clinical observations and 24-hour urinary copper excretion and side effects of drugs were recorded and analyzed. Although the incidence of adverse events after intravenous DMPS or oral PCA treatment was not significantly different, 24-hour urinary copper levels after short-term intravenous DMPS tended to be higher than those of oral PCA. Side effects in the course of intravenous DMPS were mainly neutropenia, thrombocytopenia, allergic reaction and bleeding tendency. Compared with oral PCA alone or intravenous DMPS alone, such repeated cross-over combination therapy can avoid continued drug side effects or poor curative effect as much as possible and have a lower chance of stopping treatment in WD patients. During a follow-up period of 6 months to 5 years after such combined chelation, improvement or improvement in liver function can be observed in 71% of patients, relief of neurological symptoms in 50% of patients, and resolution of hematuria in 70% of patients. diet. Recurrent chelation therapy with oral penicillamine in cross-combination with intravenous DMPS may alternately be more beneficial for patients with WD to alleviate symptoms, avoid ongoing drug side effects, and maintain lifelong therapy.",,"Xu, S. Q.;Li, X. F.;Zhu, H. Y.;Liu, Y.;Fang, F.;Chen, L.",2013,Oct,https://dx.doi.org/10.1007/s11596-013-1190-z,0,1,
146,Wilson's disease in pregnancy: case series and review of the literature,"BACKGROUND: Wilson's disease is a rare, autosomal recessive inherited disease that results in impaired hepatic metabolism of copper, resulting in decreased biliary excretion and confluence of ceruloplasmin levels mainly in the liver and brain. Untreated Wilson's disease has been shown to cause infertility and often results in spontaneous abortion, even where pregnancy does occur. CASE REPORT: We present four cases with successful pregnancy outcomes in three patients diagnosed with Wilson's disease, in the light of the literature. All patients were treated with zinc sulfate without postnatal complications. CONCLUSION: Patients with Wilson's disease who receive regular treatment and remain asymptomatic are generally able to conceive and achieve successful results. However, these pregnancies should be considered high risk and deserve regular surveillance.",,"Malik, A.;Khawaja, A.;Sheikh, L.",2013,2018-10-01 00:00:00,https://dx.doi.org/10.1186/1756-0500-6-421,0,0,
147,"Wilson's disease, 100 years later","Texts published 100 years ago in 1912 by Sir K. Wilson on his eponymous disease in Brain, The Lancet, and La Revue Neurologique highlight the relevance of his explanations in the light of the available information. Wilson's invocation of an ""unknown toxin"" appears to be a prophetic intuition today, as the presence of excess copper in the liver was first mentioned a year later, since copper's role in this disease was not disclosed until 1929. Progress has been made. To better understand the physiology of Wilson's disease (WD). The ATP7B gene involved in WD is located on chromosome 13, and more than 500 mutations and 100 polymorphisms have been identified to date. Phenotypic expression is highly variable, even within a family. This can partly be explained by environmental factors such as diet. Modulator genes are also involved in the phenotypic expression of the disease. Many of the symptoms observed in WD were already described in detail by Wilson in 1912, but over the next 100 years, subsequent advances were made that helped the physician diagnose WD. Hepatic and neurological symptoms are the most common manifestations of the disease. Other extrahepatic features include renal manifestations, osteoarticular disorders, myocardial abnormalities, endocrine disorders, a multisystemic disease. Diagnosis of the disease is based on a combination of clinical symptoms, biological, radiological and genetic data, and new tools (Brain MRI, relative modifiable copper...) reduce the delay in diagnosis. Therapeutic findings also changed the prognosis of the disease. Treatment relies on the use of copper chelators (D-penicillamine and Triethylenetetramine) to promote copper excretion from the body and zinc salts to reduce copper absorption. Tetrathiomolybdate appears to be a promising treatment. While significant progress has been made in this century, many physiological aspects of this disease remain unknown and more research is needed to find answers over the next 100 years. Copyright © 2013 Elsevier Masson SAS. All rights reserved.",,"Trocello, J. M.;Broussolle, E.;Girardot-Tinant, N.;Pelosse, M.;Lachaux, A.;Lloyd, C.;Woimant, F.",2013,Dec,https://dx.doi.org/10.1016/j.neurol.2013.05.002,0,0,
148,Zinc monotherapy and a low copper diet are beneficial in patients with Wilson's disease after liver transplantation.,,,"Ni, W.;Dong, Q. Y.;Zhang, Y.;Wu, Z. Y.",2013,Nov,https://dx.doi.org/10.1111/cns.12167,0,0,
149,Mowat-Wilson syndrome: first report of an association with central nervous system tumors,"Mowat-Wilson syndrome (MWS) is a rare genetic condition with variable and multiple congenital anomalies such as Hirschsprung disease, intellectual disability, and distinctive facial features. At the molecular level, MWS is characterized by many different described mutations in the zinc finger E-box protein 2 (ZEB2) gene that ultimately lead to loss of gene function. This report is the first to describe the association of MWS with two different asynchronous malignant brain tumors (medulloblastoma and glioblastoma) occurring in a child.",,"Valera, E. T.;Ferraz, S. T.;Brassesco, M. S.;Zhen, X.;Shen, Y.;dos Santos, A. C.;Neder, L.;Oliveira, R. S.;Scrideli, C. A.;Tone, L. G.",2013,Dec,https://dx.doi.org/10.1007/s00381-013-2283-5,0,0,
150,Hepatocellular carcinoma in a young man with resting and postural tremors,"25-year-old man, normally fit and well, presented with a history of tremor that had worsened for 2 years. It was a general tremor that affected his head, neck and all four limbs. One of the patient's siblings also suffered from similar issues, but never sought medical attention. Examination revealed a general tremor of greater amplitude on the patient's left side, increasing in amplitude with exertion. Slit lamp examination revealed bilateral Kayser-Fleischer rings and low serum ceruloplasmin and high 24-hour urinary copper excretion. A diagnosis of Wilson's disease was made and abdominal ultrasound was performed, which revealed evidence of portal hypertension and a hyperechoic hepatic nodule, which was later confirmed to be hepatocellular carcinoma. The patient underwent partial liver resection and D-penicillamine was started.",,"Waqar, M.;Vohra, A. H.",2013,1930-09-01 00:00:00,https://dx.doi.org/10.1136/bcr-2013-201198,0,0,
151,Journal of Pediatrics 50 Years Ago: hepatolenticular degeneration: observations of a case treated with D-penicillamine,,,"Choquette, M.",2013,Oct,https://dx.doi.org/10.1016/j.jpeds.2013.04.036,0,0,
152,Changes in cortical excitability and central motor conduction time in Wilson's disease,"Wilson's disease (WD) causes widespread structural changes in the central nervous system, and our aim was to identify changes in cortical excitability in WD using transcranial magnetic stimulation (TMS). Thirteen patients with WD diagnosed by Kayser-Fleischer ring and biochemical tests were analyzed. TMS was performed using an eight-figure coil connected to the Magstim 200 stimulator. Motor evoked potentials (MEP) were recorded from the right first dorsal interosseous at rest. Resting motor threshold (RMT) was determined by the 'F' wave method using standard techniques and central motor conduction time (CMCT). Comparisons were made with the control data of our laboratory. Dysarthria was the symptom of chorea, tremor, dystonia and abnormal gait in 5 patients (38.5%) and 2 patients (15.4%). RMT could be recorded in 10 patients and not in 3 patients. Compared with controls, the mean RMT (80.9 +/- 14.8 vs. 41.1 +/- 7, p<0.0001) and CMCT (6.7) were significantly higher in patients with recordable RMT. +/- 0.5 ms vs. 4.8 +/- 0.6 ms; p<0.0001). MEP was achievable with active contraction in 2 of 3 patients with unrecordable RMT. CMCT was prolonged in these 2 patients. Patients with WD have decreased cortical excitability and prolonged CMCT, which may result from intracortical presynaptic motor dysfunction. Copyright © 2013 Elsevier Ireland Ltd. All rights reserved.",,"Jhunjhunwala, K.;Prashanth, D. K.;Netravathi, M.;Nagaraju, B. C.;Pal, P. K.",2013,2011-10-01 00:00:00,https://dx.doi.org/10.1016/j.neulet.2013.08.023,0,0,
153,Gastrointestinal side effects in children with Wilson's disease treated with zinc sulfate,"OBJECTIVE: To investigate the adverse effects of zinc sulfate therapy in a cohort of Polish pediatric patients with Wilson's disease. METHODS: We retrospectively analyzed a cohort of 53 pediatric patients with Wilson's disease who were treated with zinc sulfate between 1996 and 2011 at the Children's Memorial Health Institute in Warsaw, Poland. Patients were diagnosed with Wilson's disease according to Ferenci's scoring system and 49 cases were confirmed by mutation analysis. Data on the dosage schedule of zinc sulfate, side effects, and the efficacy and toxicity of treatment were collected and recorded in the patient's medical file at each visit to the hospital. RESULTS: The mean age at diagnosis for the entire cohort was 10 (range, 2.5-17 years). The duration of treatment with zinc sulfate was 83.3 weeks (range, 8-344 weeks). All gastrointestinal side effects were observed in 21 patients (40-9% male and 12 female), regardless of the duration of treatment. Thirteen of 21 patients were over the age of 10. The most common ATP7B mutation was p.H1069Q. Esophagogastroduodenoscopy performed in 7 patients (33.3%) with persistent and severe abdominal pain revealed gastrointestinal ulcerations or erosions with negative Helicobacter pylori tests in all subjects studied. The 7 patients mentioned above were treated with proton pump inhibitors. Three of these experienced resolution of symptoms, but proton pump inhibitors failed to alleviate the symptoms of the remaining four children and treatment had to be changed to D-penicillamine. CONCLUSION: Zinc sulfate appears to cause significant gastrointestinal side effects that should be closely monitored in children treated for Wilson's disease.",,"Wiernicka, A.;Janczyk, W.;Dadalski, M.;Avsar, Y.;Schmidt, H.;Socha, P.",2013,2021-07-01 00:00:00,https://dx.doi.org/10.3748/wjg.v19.i27.4356,0,1,
154,perspective on the treatment of Wilson's disease. [Retraction in Can J Neurol Sci. 2013 Nov;40(6):A5; PMID: 24280413],,,"Rana, A. Q.;Avan, A.;Aftab, I.;Monsoor, W.;Hoogenraad, T. U.",2013,Jul,,0,0,
155,"Treatment of Wilson's disease, a rare copper metabolism disorder","Wilson's disease is a rare autosomal recessive disease characterized by copper accumulation in the brain and liver; cornea and other organs. Copper overload inevitably leads to progressive liver and neurological dysfunction. Copper overload in patients with Wilson's disease results from disruption of the biliary tract for excretion of dietary copper. A combination of neurological, psychiatric, and hepatic symptoms can complicate the diagnosis of Wilson's disease. Most symptoms appear in the second and third decades of life. The disease affects between 30,000 and 100,000 people and is fatal if left untreated. Five drugs are currently available to treat Wilson's disease: British Anti-Lewisite; D-penicillamine; trientine; zinc sulfate or acetate; and ammonium tetrathiomolybdate. Any drug can reduce copper levels and/or convert copper into a metabolically inert and inaccessible form in the patient. The discovery and promotion of these five drugs owes more to the inspiration of a few dedicated physicians and agronomists than to the resources of the pharmaceutical industry.",,"Purchase, R.",2013,,,0,0,
156,Recovery after copper deficiency myeloneuropathy in Wilson's disease,,,"Teodoro, T.;Neutel, D.;Lobo, P.;Geraldo, A. F.;Conceicao, I.;Rosa, M. M.;Albuquerque, L.;Ferreira, J. J.",2013,Jul,https://dx.doi.org/10.1007/s00415-013-6963-6,0,0,
157,Coincidence of 2 serious chronic diseases: presymptomatic diagnosis of Wilson's disease in a boy with severe hemophilia A,,,"Hainmann, I.;Woltering, T.;Greiner, P.;Nakamura, L.;Podskarbi, T.;Oldenburg, J.;Zieger, B.",2013,May,https://dx.doi.org/10.1055/s-0033-1343482,0,0,
158,Re-evaluation of liver transplant indications in Wilson's disease based on outcomes of patients referred to a transplant center.,"The aim of this study was to reevaluate the indications and timing of LT for WD. Eight patients with WD referred to our institution for LT from 2000 to 2009 were included in this study. The mean patient age was 15.9 years (range, 7-37 years). LT could not be performed in four patients because there were no suitable donors. All four patients were treated with chelating agent medication. Three (two out of two patients with fulminant WD and one out of two patients with cirrhotic WD) who did not undergo LT are still alive and well with stable liver function tests. Only one of the patients with cirrhotic WD who did not receive LT died of liver failure. Even out of four patients who underwent LT, one with fulminant WD was cured of hepatic encephalopathy with apheresis therapy and a chelating agent. He later needed LT because of d-penicillamine-induced severe neutropenia. The other three patients who underwent LT recovered and are well. A proportion of patients with WD can recover with medical treatment and avoid LT. Even if WD is advanced cirrhosis and/or fulminant liver failure at the time of diagnosis, medical treatment should be attempted before LT is considered. Copyright © 2013 John Wiley & Sons A/S.",,"Ohya, Y.;Okajima, H.;Honda, M.;Hayashida, S.;Suda, H.;Matsumoto, S.;Lee, K. J.;Yamamoto, H.;Takeichi, T.;Mitsubuchi, H.;Asonuma, K.;Endo, F.;Inomata, Y.",2013,Jun,https://dx.doi.org/10.1111/petr.12085,0,0,
159,Update on zinc deficiency and excess in clinical pediatric practice,"The critical importance of adequate zinc status for human health, including normal growth and development, is indisputable. The high prevalence and public health importance of zinc deficiency on a global basis is well documented in large-scale randomized controlled trials of zinc supplementation. However, similar evidence in the clinical setting is much less widely available due to the nonspecific features of zinc deficiency and the lack of sensitive biomarkers to detect zinc deficiency, especially mild severity. Current understanding of zinc homeostasis indicates that the primary determinants of zinc absorption are zinc intake and dietary phytate, which have a major impact on zinc bioavailability. In normal and in many pathological conditions, the gastrointestinal tract is the main site of zinc losses from secretion of endogenous zinc into the lumen and subsequent excretion in the faeces. The amount excreted depends on the host condition, the amount reabsorbed and sometimes the presence of pathophysiological conditions including diarrhea and steatorrhea. Evaluation in a clinical setting requires the clinician to take a careful medical and dietary history, recognize clinical presentations in which zinc sufficiency may be compromised, and relate this risk to non-specific but reasonable signs of deficiency. Examples discussed in this article include primary zinc deficiency due to nutritional deficiencies (older infants who are breastfed or young children who do not receive zinc-rich complementary foods); genetically based deficiency (acrodermatitis enteropathica, acquired zinc deficiency of lactogenic origin) and secondary acquired deficiency in low birth weight and prematurity, gastrointestinal and hepatic disease, and cystic fibrosis. Evidence for the effectiveness of zinc therapy with pharmacological doses for the two conditions, Wilson's disease and viral upper respiratory tract infections is also discussed. Copyright © 2013 S. Karger AG, Basel.",,"Krebs, N. F.",2013,,https://dx.doi.org/10.1159/000348261,0,0,
160,Inborn errors of copper metabolism,"Two copper-bearing ATPases are required for mammalian copper homeostasis: ATP7A, which mediates copper uptake in the gastrointestinal tract and copper delivery to the brain, and ATP7B, which mediates copper excretion from the liver to the bile. Mutations in ATP7A can cause three different X-linked conditions in infants, children, or adolescents: Menkes disease, occipital horn syndrome (OHS), and a newly identified allelic variant limited to motor neurons called X-linked distal hereditary motor neuropathy. These three disorders show variable neurological signs and age of onset. Menkes disease manifests itself with growth retardation, growth retardation and seizures in the first few months of life. OSH includes more subtle developmental delays, dysautonomia, and connective tissue abnormalities that begin in early childhood. ATP7A-related distal motor neuropathy usually occurs later, but not until adolescence or early adulthood, and includes a neurological phenotype resembling Charcot-Marie-Tooth disease, type 2. These disorders can be treated with copper replacement or ATP7A gene therapy. In contrast, mutations in ATP7B cause Wilson's disease, a single known phenotype, an autosomal recessive trait that results from copper overload rather than deficiency. Dysarthria, dystonia, tremor, gait abnormalities, and psychiatric problems may present symptoms between 10 and 40 years of age. There are excellent treatment options for Wilson's disease based on copper chelation. In the last 2 years (2012-2013), three new autosomal recessive states of copper metabolism have been recognized: 1) Huppke-Brendel syndrome caused by mutations in an acetyl CoA transporter required for acetylation of one or more copper proteins, 2) SODI in the CCS-deficient copper chaperone MEDNIK syndrome, in which mutations in the sigma1A subunit of adapter protein complex 1 (AP-1) have deleterious effects on ATP7A and ATP7B trafficking. Copyright Â© 2013 Elsevier BV All rights reserved.",,"Kaler, S. G.",2013,,https://dx.doi.org/10.1016/B978-0-444-59565-2.00045-9,0,0,
161,Penicillamine revisited: historical review and review of clinical uses and cutaneous side effects,"Penicillamine is a well-known heavy metal chelator classically used in the treatment of Wilson's disease, rheumatoid arthritis, and cystinuria. From a dermatological point of view, penicillamine has been found useful in the treatment of systemic sclerosis. Successful therapeutic uses of penicillamine have been hampered by its numerous side effects, both cutaneous and extracutaneous. (1) acute hypersensitivity reactions, (2) dermopathies characterized by elastic fiber abnormalities, including elastosis perforans serpiginosa and pseudo-pseudoxanthoma elasticum, (3) pemphigus and penicillamine-induced lupus erythematosus-like syndrome, and (4) various dermatoses arising from unspecified mechanisms. These cutaneous side effects may be related to the disease being treated as well as the dose and duration of penicillamine therapy.",,"Ishak, R.;Abbas, O.",2013,Jun,https://dx.doi.org/10.1007/s40257-013-0022-z,0,0,
162,Hepatocellular carcinoma in a non-cirrhotic patient with Wilson's disease,"We present an exceptional case of hepatocellular carcinoma in a non-cirrhotic patient of an unusual age (58 years old) diagnosed with Wilson's disease. Liver histology showed macrovesicular steatosis with fibrosis but no cirrhosis. The disease was successfully resected and treated with D-penicillamine for 3 years until acute discomfort in the right upper quadrant led to detection of multifocal hepatocellular carcinoma. Histological examination confirmed the malignant nature of 4 lesions classified as poorly differentiated hepatocellular carcinoma grade 3 according to Edmondson and Steiner. Hepatocellular carcinoma is rare in Wilson's disease, especially in the absence of cirrhosis. 28 cases published in the literature were reviewed and the contribution of copper to the hepatocarcinogenic process was discussed.",,"Thattil, R.;Dufour, J. F.",2013,2007-04-01 00:00:00,https://dx.doi.org/10.3748/wjg.v19.i13.2110,0,0,
163,Brain metal deposition in Wilson's disease,"INTRODUCTION: Brain metal accumulation has been suggested in the pathogenesis of many neurodegenerative disorders. Only copper has been studied in Wilson's disease (WD). The aim of this study was to evaluate the copper, iron, manganese and zinc concentrations in autopsy tissue samples taken from the brains of WD patients. METHODS: The study material consisted of 17 brains (12 WD patients, 5 controls) obtained at autopsy. Samples were taken from four different regions of each brain: frontal cortex, putamen, pons, and nucleus dentatus. Copper, manganese and zinc content was determined using inductively coupled plasma mass spectrometry and iron was evaluated using flame atomic absorption spectroscopy. Results were analyzed according to selected clinical variables. RESULTS: Copper content increased homogeneously in all examined structures of WD brains compared to controls (41.0 +/- 18.6 cups/g vs. 5.4 +/- 1.8 cups/g; P<0.01). Mean iron, manganese, and zinc concentrations were similar in WD and controls, but iron levels in the nucleus dentatus were higher in WD compared to controls (56.8 +/- 14.1 mug/g vs. 32.6 +/- 6.0 mug/g; P<0.05). Gender, age, type and duration of WD treatment did not affect brain metals deposition, but some correlations were observed between disease duration and copper and iron deposition. CONCLUSION: During WD, copper accumulates equally in different parts of the brain. Zinc and manganese do not appear to be involved in WD pathology, but increased iron levels have been found in the core dentatus. Therefore, additional studies on brain iron deposition in WD are needed. Copyright Â© 2013 Elsevier BV All rights reserved.",,"Litwin, T.;Gromadzka, G.;Szpak, G. M.;Jablonka-Salach, K.;Bulska, E.;Czlonkowska, A.",2013,2015-06-01 00:00:00,https://dx.doi.org/10.1016/j.jns.2013.03.021,0,0,
164,Obliterated bronchiolitis in a patient treated with (D)-penicillamine,,,"Bruguera-Avila, N.;Sanchez-Martinez, E.;Garcia-Olive, I.;Perez-Ochoa, J. F.;Martinez-Barenys, C.;Ruiz-Manzano, J.",2013,Sep,https://dx.doi.org/10.1016/j.arbres.2013.02.002,0,0,
165,Trientine attenuates BACE1 activity and attenuates amyloidosis via the AGE/RAGE/NF-kappaB pathway in a transgenic mouse model of Alzheimer's disease.,"OBJECTIVES: There is increasing evidence that transition metal copper may play an important role in the pathophysiology of Alzheimer's disease (AD). Triethylene tetramine dihydrochloride (trientine), a selective chelator of CuII, is a commonly used treatment for Wilson's disease to reduce accumulated copper and therefore reduce oxidative stress. In this study, we evaluated the effects of 3-month treatment of trientine (Triene) on amyloidosis in 7-month beta-amyloid (Abeta) precursor protein and presenilin-1 (APP/PS1) double transgenic (Tg). ) AD model mice. RESULTS: We observed that Triene reduced the level of enhanced glycation end products (AGEs) and Abeta accumulation and synapse loss in the brain of APP/PS1 mice. Importantly, we found that Triene blocks the AGEs (RAGE) receptor, downregulates beta domain APP cleavage enzyme 1 (BACE1), inhibits amyloidogenic APP cleavage, and subsequently lowers Abeta levels. In vitro, in SH-SY5Y cells overexpressing Swedish mutant APP, Trien-mediated downregulation of BACE1 occurred through inhibition of the NF-kappaB signaling pathway. INNOVATION: In this study, we show for the first time that Triene inhibits the amyloidogenic pathway, including targeting the downregulation of RAGE and NF-kappaB. CONCLUSION: Triene can alleviate amyloidosis in AD by inhibiting the RAGE/NF-kappaB/BACE1 pathway. Our study demonstrates that Trien may be a viable therapeutic strategy for the intervention and treatment of AD and other AD-like pathologies.",,"Wang, C. Y.;Xie, J. W.;Xu, Y.;Wang, T.;Cai, J. H.;Wang, X.;Zhao, B. L.;An, L.;Wang, Z. Y.",2013,2010-12-01 00:00:00,https://dx.doi.org/10.1089/ars.2012.5158,0,0,
