record_id,title,abstract,keywords,authors,year,date,doi,label_included
11,Evolution of the highly pathogenic avian influenza of H5: sequence data show gradual changes at the cleavage site,"The genetic composition of an H5 subtype hemagglutinin gene quasitype obtained from ostrich tissues infected with the H5 subtype influenza virus was analyzed using a next-generation sequencing approach. First evidence has been provided for the repeated duplication of a poly(U) stretch in the binding peptide region of the hemagglutinin cleavage site (HACS) by viral RNA-dependent RNA polymerase (RdRp). Multiple non-consensus-dependent RNA strains were detected in the infected host, corresponding to possible intermediate sequences between the putative low pathogenic precursor nucleotide sequence of the H5 influenza strain and the highly pathogenic avian influenza virus gene sequence. In silico analysis of identified RNA sequences predicted that the intermediate H5 sequence PQREKRGLF plays an important role in subsequent mutational events that reposition the HACS coding region from stable base-pair RNA regions into a single-stranded overhang, thereby preparing the junction peptide coding region. For the RdRp shift.",,"Abolnik, C.",2017.0,,10.1007/s00705-017-3337-x,0
12,Outbreaks of avian influenza H6N2 viruses in chickens resulted from the reclassification of H6N8 and H9N2 ostrich viruses.,"The first recorded avian influenza (AI) outbreak (low pathogenicity H6N2) in South African chickens occurred in Camperdown, KwaZulu/Natal Province (KZN) in June 2002. We identified phylogenetic relationships among the various H6N2s to identify the source of the outbreak. isolates and previously unpublished gene sequences of an H6N8 virus isolated from ostriches in the Leeu Gamka region in 1998 (A/Ostrich/South Africa/KK98/98). We show that two distinct genetic H6N2 strains (sublineage I and II) circulate in the Camperdown region and then spread to other regions. Sublines I and II shared a recent common H6N2 ancestry that emerged from a reclassification event between two South African ostrich isolates A/Ostrich/South Africa/9508103/95 and (H9N2) A/Ostrich/South Africa/KK98/98 ( H6N8). In addition, H6N2 sublineage I viruses had a variety of molecular genetic markers, including a 22 amino acid stem deletion in the neuraminidase (NA) protein gene, a predicted increase of N-glycosylation, and a D144 mutation of the HA protein gene. Associated with the adaptation of AI viruses to chickens. The H6N2 NS1 and PB1 genes shared recent common ancestry with those of contemporary Asian HPAI H5N1 viruses. Our results support other reports that ostriches are potential mixing vessels for avian influenza viruses (AIV) epidemic strains and that H6 viruses can form stable strains in chickens. © 2006 Springer Science+Business Media, LLC.",,"Abolnik, C.;Bisschop, S.;Gerdes, T.;Olivier, A.;Horner, R.",2007.0,,10.1007/s11262-006-0007-6,0
13,Phylogenetic analysis (2001-2005) of low pathogenic avian influenza H6N2 viruses from chicken outbreaks indicates that they are reassortants of historical ostrich low pathogenic avian influenza H9N2 and H6N8 viruses.,"Low pathogenicity (LPAI) and highly pathogenic (HPAI) avian influenza viruses are periodically isolated from South African ostriches, but in 2002 the first recorded LPAI (H6N2) outbreak in South African chickens occurred on commercial farms in the Camperdown region of KwaZulu. /Natal (KZN) Province. Sequence analysis of all eight genes was performed and phylogenetic analysis was performed based on the hemagglutinin and neuraminidas sequences. Results from phylogenetic analyzes showed that H6N2 chicken viruses most likely arose from a reclassification between two South African LPAI ostrich isolates: an H9N2 virus isolated in 1995 and an H6N8 virus isolated in 1998. last common ancestor. One of these sublines was confined to the KZN province. The neuraminidase gene contains deletions of 22 amino acids associated with adaptation to growth in chickens in the NA stem region, while the other group lacks the NA stem deletion but has spread to commercial farms in other provinces. The persistence of certain H6N2 types in some regions for at least 2 years supports reports suggesting that H6N2 viruses from Asia and Southern California can form stable strains in chickens. It is likely that the ostrich H6N8 and H9N2 progenitors of chicken H6N2 viruses were introduced into ostriches by wild birds. Ostriches, where AI infections are often subclinical, can serve as mixing vessels for LPAI strains that occasionally spread to other poultry.",,"Abolnik, C.;Bisschop, S. P. R.;Gerdes, G. H.;Olivier, A. J.;Horner, R. F.",2007.0,,,0
14,Complete genomic sequence of an African avian paramyxovirus type 4 strain isolated from a mallard,"random amplification/deep sequencing approach was applied to determine the complete genomic sequence of the Avian Paramyxovirus Type 4 (APMV-4) strain isolated from a wild duck in South Africa in 2010. publicly available sequence databases and the first for the African continent. A total of 87,402,081 Illumina paired-end reads were obtained, of which 47,338,867 (54.16%) mapped to the EU877976 reference genome. The entire genomic sequence of 15,054 nt, including intact ends, was recovered at a high redundancy (coverage per base: mean = 198,861.06, minimum = 52 and maximum = 1,790.889). Pairwise comparison of whole genomic nucleotide sequences, sequence identity of APMV-4/Egypt goose/South Africa/N1468/10 97.3% with APMV-4/KR/YJ/06, 96% with APMV-4/mallard/Belgium, It showed that it shares 4 sequence identity /15129/07 and 90.8% nucleotide sequence identity with APMV-4/duck/HK/D3/75. Genomic features were consistent with previously sequenced viruses, including predicted open reading frames for the NP, P, F, and L genes, but variations in coding regions were identified for the M and HN genes. The sequencing approach adopted in this study can successfully display half-species in the viral stock.",,"Abolnik, C.;de Castro, M.;Rees, J.",2012.0,Dec,,0
15,Characterization of pigeon paramyxoviruses (Newcastle disease virus) isolated in South Africa from 2001 to 2006,"Pigeon paramyxovirus type 1 (PPMV-1), a variant of the Newcastle disease virus that primarily affects pigeons and pigeons, has been isolated in South Africa since the mid-1980s. Phylogenetic evidence indicates that pigeon paramyxovirus type 1 viruses have been introduced multiple times to South Africa, based on the existence of two distinct lineages, 4bi and 4bii, which have been circulating in Europe and the Far East since the early 1990s. In 2006, a PPMV-1 virus was isolated from an African black hornbill (Bucorvus leadbeateri), which was acutely infected with PPMV-1 and died, possibly after clearing infected pigeon carcasses in the area, because a closely related strain of PPMV-1 was from pigeons collected nearby. has also been isolated. Eagles isolate had ICPI and MDT values characteristic of PPMV-1 strains. The threat of PPMV-1 to poultry production and biodiversity in South Africa highlights the importance of monitoring the spread of this strain.",,"Abolnik, C.;Gerdes, G. H.;Kitching, J.;Swanepoel, S.;Romito, M.;Bisschop, S. P. R.",2008.0,,,0
16,"Characterization of the highly pathogenic influenza A virus of the H5N2 subtype, isolated from ostriches in South Africa in 2004.","Objectives: The strain HPAI H5N2, which caused an epidemic in ostriches in the Eastern Cape Province of South Africa in 2004, was characterized. Design: Hemagglutination inhibition (HI) and agar gel immunodiffusion (AGID) and intravenous pathogenicity (IVPI) tests, reverse transcriptase-polymerase chain reaction (RT-PCR), nucleic acid were applied in sera from ostrich farms in the epidemic region. Sequencing and phylogenetic comparisons were performed on HPAI H5N2 virus isolated during the epidemic. Results: The deduced amino acid sequence at the HA0 cleavage site, determined by RT-PCR and nucleotide sequencing, was PQREKRRKKRGLF, and thus the virus entered the definition of a highly pathogenic virus, but the virus isolated from the index is in an IVPI test condition in chickens and is highly pathogenic in this in vivo test. A value of 0.63 was recorded, which was below the criterion for viruses. A second IVPI was performed after another pass in embryonated eggs, yielding a high value of 1.19. Cloak swabs were taken from the first IVPI birds, inoculated into embryonated chicken eggs, and then a third IVPI was performed on the resulting hemagglutination, infective allantoic fluid. An index of 2.73 was recorded. Results: When testing antibodies to avian influenza in serum, HI tests appeared to be more sensitive as compared to AGID. An ostrich-derived virus with a virulent HA0 cleavage site was not initially virulent in chickens, but increased in chickens after transmission. Phylogenetic analyzes showed a link between AI viruses carried by wild ducks and those infecting ostriches. © 2009 Blackwell Publishing Ltd.",,"Abolnik, C.;Londt, B. Z.;Manvell, R. J.;Shell, W.;Banks, J.;Gerdes, G. H.;Akol, G.;Brown, I. H.",2009.0,,10.1111/j.1750-2659.2009.00074.x,0
17,Complete genome sequence of a velogenic Newcastle disease virus isolated in Mexico,"In Mexico, the number of cases of the highly virulent Newcastle disease virus is rising. In 2005, an outbreak of Newcastle disease occurred at a laying farm in the state of Puebla despite being vaccinated with the LaSota strain. Farmers have suffered a massive drop in egg production as a result of a field-challenging virus. In this study, we characterize the APMV1/chicken/Mexico/P05/2005 virus responsible for the outbreak. The virus was categorized as a velogenic virus with an intracranial pathogenicity index of 1.99 and a chicken embryo mean death time of 36 hours. The full genome length of the virus was sequenced to consist of 15,192 bp. In addition, phylogenetic analysis classified the virus as a member of class II, genotype V. The highly pathogenic nature of the virus, multiple basic amino acids (RRQKR; F). © Springer Science+Business Media, LLC 2012.",,"AbsalÃ³n, A. E.;Mariano-MatÃ­as, A.;VÃ¡squez-MÃ¡rquez, A.;Morales-GarzÃ³n, A.;CortÃ©s-Espinosa, D. V.;Ortega-GarcÃ­a, R.;Lucio-Decanini, E.",2012.0,,10.1007/s11262-012-0782-1,0
18,Avian influenza: Global assessment of the potential pandemic of the twenty-first century,"The emergence and subsequent spread of highly pathogenic avian influenza (HPAI) from Asian ancestry, and the continued spread of the Eurasian-African H5N1 epidemic to domestic, wild birds and humans, have generated unprecedented interest and threat in recent times. potential pandemic through bird-human connection. Historically, from 1878 to 1955, poultry plaque was described as a disease with high mortality in poultry in many countries in Europe, Asia, North and South America, and Africa, and its etiology proved to be a filterable virus. From the 1930s to the 1950s, poultry plaque disappeared as an endemic disease in most parts of the world. In 1949, the first report of low virulent disease in chickens caused by the LPAI virus was reported. In 1955, the etiology of poultry plaque was determined as influenza A virus, which was later identified as the H7 subtype. In 1959, a ""chicken plaque-like"" outbreak in chickens was described, the first report of poultry plaque caused by a non-H7 AI virus, namely the first poultry plaque outbreak from the H5 subtype of AI virus. In 1961, the first wild bird infection and deaths were reported in South African ordinary terns. The first H5 and H7 LPAI viruses were identified in 1966 and 1971, respectively; before this period, only HPAI viruses had H5 and H7 subtypes. In 1970, the AGID serological test was introduced, allowing easy and rapid identification of AI virus-infected poultry flocks. In 1972, the first isolation of LPAI viruses was made in asymptomatic wild birds: ducks in the United States and shorebirds in Australia. In 1981 the term ""highly pathogenic avian flu"" was adopted as the standard nomenclature for poultry plaques and related synonyms. In 1983, LPAI virus was observed to mutate into HPAI virus during the LPAI field epidemic, and specific genomic changes were identified in the proteolytic cleavage site of hemagglutinin responsible for the virulence change. In the late 1980s and early 1990s, recognition molecular criteria were added for the classification of an AI virus as HPAI. In 2002, there were the first reported infections and deaths from the AI virus H5N1 HPAI virus in a wide variety of wild bird species. The primary purpose of this review is to highlight the global status of HPAI and provide essential information to illustrate the potential pandemic nature of the virus so that control and prevention strategies can be developed.",,"Abubakar, M. B.;Aini, I.;Omar, A. R.;Hair Bejo, M.",2009.0,,,0
19,Phylogenetic and molecular characterization of the coronavirus affecting bovine and avian species in Cuba.,"Avian infectious bronchitis virus (IBV) and bovine coronavirus (BCoV) are veterinary important pathogens affecting birds and cattle in Cuba; however, the molecular characteristics and genetic diversity of these viruses are unknown. This study aimed to determine the molecular characteristics and genetic diversity of both agents based on the spike S gene. A molecular analysis was performed from BCoV field strains collected between 2009 and 2011, and phylogenetic studies were performed using partial or complete S gene sequences as phylogenetic markers. In addition, phylogenetic inference studies have been carried out recently in the S1 region of IBV isolates. All Cuban bovine coronavirus sequences were placed in a single cluster supported by 100% bootstrap and posterior probability values of 1.00. Cuban BCoV sequences were also clustered with US BCoV strains corresponding to GenBank accession numbers EF424621 and EF424623, suggesting a common source for these viruses. This phylogenetic cluster was also the only sequence group in which no recombination events were detected. Of the 45 amino acid changes found in Cuban strains, four were unique. On the other hand, two putative genotypes that were genetically different from the Massachusetts genotype H120 used in the Cuban vaccination program were found in the evaluated herds. Also, a potential nephropathogenic IBV isolate has been found for the first time in Cuba. This research won the 2012 Prize of the Cuban National Academy of Sciences. Â© Biotecnologña Applikada 2013.",,"Acevedo, A. M.;MartÃ­nez, N.;BrandÃ£o, P.;Perera, C. L.;FrÃ­as, M. T.;Barrera, M.;PÃ©rez, L. J.",2013.0,,,0
20,Viromic Analysis of Incoming Wastewater Input into a River Basin Reveals Diverse RNA Viruses Community,"Detection of viruses in the medium is highly dependent on PCR-based approaches that require reference sequences for primer design. While this strategy can accurately detect known viruses, it will not find new genotypes or emerging and invasive viral strains. In this study, we investigated the use of viromics, such as high-throughput sequencing of the viral fraction of the biosphere, to detect human/animal pathogenic RNA viruses in the Conwy river basin in Wales, UK. Using a combination of filtration and nuclease treatment, we extracted the viral fraction from wastewater and estuarine river water and sediment, followed by high-throughput RNA sequencing (RNA-Seq) analysis on the Illumina HiSeq platform for the discovery of RNA virus genomes. We found a higher RNA virus richness in wastewater samples than in river water and sediment, and we generated a complete norovirus genotype GI.2 genome from wastewater effluents, which was not detected simultaneously by conventional reverse transcription-quantitative PCR (qRT-PCR). . The simultaneous presence of various rotavirus signatures in wastewater demonstrated the potential for zoonotic infection in the region and suggested streams from pig farms as a possible source of these viruses. Our results suggest that viromics can be an important tool in the discovery of pathogenic viruses in the environment and can be used to inform and optimize reference-based detection methods provided appropriate and rigorous controls are included. <b>IMPORTANCE</b> Enteric viruses cause gastrointestinal disease and are usually transmitted by the fecal-oral route. When wastewater is released into river systems, these viruses can contaminate the environment. Our results suggest that we can use viromics to find the range of potentially pathogenic viruses found in the environment and identify common genotypes. The ultimate goal is to inform reference-based detection methods and water quality management by tracking the fate of these pathogenic viruses from the source to the point where they pose a threat to human health.",,"Adriaenssens, E. M.;Farkas, K.;Harrison, C.;Jones, D. L.;Allison, H. E.;McCarthy, A. J.",2018.0,May-Jun,,0
21,Prevalence of swine parvoviruses in some South African pig herds with a history of swine circovirus type 2 infection,"Classical swine parvovirus is an important pathogen of reproductive disorders in pigs with a confirmed history of global distribution. However, detection of many new porcine parvoviruses has been increasing over the past few years, but there is a lack of information about the occurrence and prevalence of these viruses in South Africa. Molecular detection of some known parvoviruses, namely porcine parvoviruses (PPVs) - 1, 2, 3 and 4, porcine bocavirus-like virus (PBo-likeV) and porcine bocaviruses (PBoV1/2) was carried out from 110 randomly selected archived pigs. Samples were collected in 2015 and 2016. Samples were obtained from farms previously screened and confirmed infected with porcine circovirus type 2 (PCV2), with incidence at farm level ranging from 5.6% to 60%. The findings showed that all parvoviruses screened were present as: PPV1 (29.1%), PPV2 (21.8%), PPV3 (5.5%), PPV4 (43.6%), PBo-likeV (21.8%), and PBoV1/2 (44.6). %). The frequency of double infections of viruses was as high as 18.2% of PPV2/PPV4 and PPV4/PBoVs; 17.3% and 7.3% of the scanned samples showed multiple infections of three and four viruses, respectively. Further phylogenetic analyzes of the partial sequences PPV1, 2 and PBoV1/2 showed two major divisions for each of the viruses. This study reports the first epidemiological investigation and molecular characterization of classical and emerging swine parvoviruses in South African pig herds. It also provides information on the diversity and distribution of these viral pathogens within flocks in the study area and confirms their potential for co-infection with PCV2.",,"Afolabi, K. O.;Iweriebor, B. C.;Obi, L. C.;Okoh, A. I.",2019.0,,10.1016/j.actatropica.2018.10.010,0
22,Biological characterization and next-generation genome sequencing of the unclassified cotia virus SPAn232 (Poxviridae),"Cotia virus (COTV) SPAn232 was isolated in 1961 from sentinel mice at the Cotia field station in Sao Paulo, Brazil. Attempts to classify COTV within a recognized genus of Poxviridae have produced conflicting findings. Studies by different researchers showed some similarity to myxoma virus and swine pox virus, while another study characterized COTV SPAn232 as a strain of vaccinia virus. Due to the lack of consensus, we performed an independent biological and molecular characterization of COTV. Virus growth curves reached maximum efficiency at approximately 24 to 48 hours, accompanied by virus DNA replication and a characteristic early/late viral protein synthesis pattern. Interestingly, COTV did not induce detectable cytopathic effects in BSC-40 cells until 4 days after infection and only formed viral plaques 8 days later. We determined the complete genomic sequence of COTV using a combination of next-generation DNA sequencing technologies 454 and Illumina. A unique contiguous sequence of 185,139 bp was obtained, containing 185 genes, including 90 conserved in all cordopoxviruses. COTV has an interesting panel of open reading frames (ORFs) related to host defense evasion, including two novel genes encoding CC chemokine-like proteins, each in duplicate. Phylogenetic analysis revealed the highest amino acid identity scores with Cervidpoxvirus, Capripoxvirus, Suipoxvirus, Leporipoxvirus and Yatapoxvirus. However, COTV was grouped as an independent branch within this branch, which clearly excludes its classification as an Orthopoxvirus. Therefore, our data suggest that COTV may represent a new genus of smallpox virus. Â© 2012, American Society for Microbiology.",,"Afonso, P. P.;Silva, P. M.;Schnellrath, L. C.;Jesus, D. M.;Hu, J.;Yang, Y.;Renne, R.;Attias, M.;Condit, R. C.;MoussatchÃ©, N.;Damaso, C. R.",2012.0,,10.1128/jvi.07162-11,0
23,"Implementation of emergency immunization and genetic differentiation between rough skin disease outbreaks, field isolates and vaccine virus strains in Greece during 2015-16","The aim of this study is to present epizootiological data on tuberous skin disease (LSD) outbreaks in Greece in 2015-16, together with laboratory data on genetic differentiation among field isolates after emergency vaccination and complete eradication. and live attenuated vaccine virus strains. Descriptive geographic chronology analysis was performed to present the progressive westward shift of outbreaks as well as the absence of other outbreaks in previously affected regional units where high vaccination coverage was achieved. Isolation and molecular characterization of LSDV was performed from the first case recorded in Greece (Evros/GR/1 isolate). Two live attenuated LSD vaccinia viruses currently used for emergency immunization in Greece were sequenced and compared to the Evros/GR/15 isolate at 3 genomic regions (GPCR gene, RPO30 gene and partial LSDV126/LSDV127 genes). Sequence comparisons revealed significant differences between the Evros/GR/15 isolate and vaccine strains. The phylogenetic analysis resulted in the Evros/GR/15 isolate being classified in the same sequence as all field LSDV isolates, while the vaccine strains were grouped in a separate cluster within the LSDV sequence. Additional samples from animals presenting skin nodules (NÂ =Â 13) were characterized by sequencing in the 3 genomic regions mentioned above. Among them, attenuated vaccine virus was detected in 5 vaccinated animals. A PCR-RFLP method targeting the LSDV127 gene was developed and proved to be able to discriminate between the characterized area and the vaccine strains. The findings of this study confirm the importance of timely and intensive vaccines for epizootic control of LSDV and the genetic differences between the Evros/GR/15 isolate and vaccine strains. This provides the basis for the development of PCR-based DIVA assays that will be of paramount importance for effective disease surveillance and stigma during LSD vaccination campaigns.",,"Agianniotaki, E. I.;Tasioudi, K. E.;Chaintoutis, S. C.;Iliadou, P.;Mangana-Vougiouka, O.;Kirtzalidou, A.;Alexandropoulos, T.;Sachpatzidis, A.;Plevraki, E.;Dovas, C. I.;Chondrokouki, E.",2017.0,,10.1016/j.vetmic.2016.12.037,0
