record_id,title,abstract,label_included,label_abstract_screening,duplicate_record_id
491,Planlı bakım için talep yönetimi: gerçekçi bir sentez.,"Â Değişen talebi mevcut kapasiteyle eşleştirme görevi, tüm büyük ölçekli hizmet endüstrilerindeki temel zorluklardan biridir. Artan talep (yaşlanan nüfus, yeni tedavilerin mevcudiyeti, artan hasta bilgisi vb.) durgun arzla (personel ve hizmetler üzerindeki kapasite ve finansman kısıtlamaları vb.) karşılaştığından, modern sağlık sistemlerinde özellikle acil bir endişe kaynağıdır. Sonuç olarak, sorunun kaynağı ve çözüm yolları hakkında oldukça farklı varsayımlara dayalı olarak çok geniş bir talep yönetimi stratejileri portföyü geliştirilmiştir. Bu rapor, planlı bakım alanındaki talep baskılarını hafifletmek için tasarlanmış ana stratejilerin etkinliğinin önemli bir incelemesini sunar. Çalışma, sağlık hizmetleri için talep ve kapasite sorunlarının oluşumu hakkındaki temel fikirlerin genel bir değerlendirmesiyle başlamaktadır. Birçok farklı teşhis ortaya çıkarıldı: dalgalı talep sabit kapasiteyi karşılıyor""; farklı sağlayıcılar arasında bölge koruması; sevk kararlarında klinikten ziyade sosyal baskılar; kendi kendine hareket eden teşhis basamakları; tedarikçi kaynaklı talep; tedavi üzerindeki demografik baskılar; ve bilgilendirilmiş hasta ve talep Ardından talep dengesizliğini ele almak için tasarlanmış müdahalelerin altında yatan temel fikirlerin (program teorileri) bir incelemesini yaptık. İddia edilen sorunlar ile savunulan çözümler arasında yakın bir uyum olmadığını keşfettik. stratejik karar verme, organizasyonel yeniden mühendislik, prosedürel değişiklikler ve davranış değişikliği seviyeleri Reform fikirlerinin haritasını çıkarırken, program teorilerinin 'bütün sistem' modelleri olma eğilimini de kaydettik; zamanla politika yapıcılar, tüm bu cephelerde ortak eylem ihtiyacı. raporun içeriği, dört ana talep yönetimi müdahalesinin kapsamlı bir alt kümesi üzerindeki etkililiğe ilişkin ampirik kanıtların gerçekçi bir sentezini içerir: sevk yönetim merkezleri (RMC'ler); birinci basamak ve ikinci basamak sağlık hizmetleri arasındaki arayüzde özel ilgi alanlarına sahip pratisyen hekimlerin (GPwSI'ler) kullanılması; pratisyen hekim (GP) klinik testlere doğrudan erişim; ve sevk yönergeleri. Her durumda, damalı bir başarı ve başarısızlık modeliyle karşılaştık. Birincil literatür, beklenmeyen sorunlar ve istenmeyen etkilerle ilgili açıklamalarla doludur. Bu programlar yalnızca çok sınırlı koşullarda 'çalışır'. Kısa örnekler vermek gerekirse, RMC'lerin başarısının önemli ölçüde yönetişim yapılarındaki kontrol dengesine bağlı olduğunu bulduk; GPwSI'ler talebi ancak üzerinde anlaşmaya varılmış ve ara durum karışımı üzerinde yakın müzakerelerin ardından etkiler; önemli verimlilikler, temel olarak düşük tanı verimi ve yüksek 'dışlanma' oranları olduğunda testlere doğrudan GP erişimiyle yaratılır ve sevk kılavuzlarının, bunların oluşturulmasından sorumlu personel tarafından uygulandığında işe yaraması daha olasıdır. Rapor, şu sonuca varıyor: diğerlerinden daha iyi performans gösterme kapasitesine sahip bir 'tercih edilen müdahale' değildir. Bunun yerine, inceleme birçok, çeşitli, zor kazanılan, yerel ve uyarlanabilir çözümler buldu. Başlangıç noktası ne olursa olsun, talep yönetiminde başarı, karmaşık bir dizi stratejik öğeyi senkronize etmeye bağlıdır. organizasyonel, prosedürel ve motivasyonel değişiklikler Son bölüm, uygulayıcılara, talep ve kapasiteyi dengeye getiren tüm karşılıklı bağımlılıkları nasıl 'düşünebilecekleri' konusunda bazı rehberlik sunar. Karma yöntemlerin kullanıldığı farklı yerel bağlamlar, bu tür müdahalelerin gerçekleştirildiği süreçleri anlamak için değerli olacaktır. ons yerel koşullara göre uyarlanmıştır. Ayrıca daha fazla kanıt sentezi için alan vardır. İkame teorisi sağlık ve sosyal bakımda her yerde mevcuttur ve farklı mesleki sınırlara yerleştirilmiş farklı pratisyenlerin (örneğin hemşireler/doktorlar, diş hekimleri/diş bakımı pratisyenleri, radyologlar/radyograflar vb.) talihlerini karşılaştırmak için gerçekçi bir sentez belirlemek için değerli olacaktır. ikame, destek veya kısa devrenin gerçekleştiği bağlamlar ve mekanizmalar. Ulusal Sağlık Araştırmaları Sağlık Hizmetleri Enstitüsü ve Teslimat Araştırması programı.",0,0,
492,Demans bakımı yönetimi: GP tabanlı randomize kontrollü müdahale denemesinde ayaktan demans bakımında yeni yollara gitmek,"ARKA PLAN: Artan demans prevalansı, Alman sağlık sistemi için büyük bir zorluktur. Delphi-MV çalışması (""Demans: Mecklenburg-Batı Pomeranya'da yaşam ve kişi merkezli yardım""), evde yaşayan demanslı (PwD'ler) kişiler ve onların bakıcıları için yenilikçi bir yardımcı destek sistemini uygulamayı ve değerlendirmeyi amaçlamaktadır. YÖNTEMLER: Delphi-MV, GP tabanlı bir küme randomize kontrollü müdahale denemesidir. Delphi-Intervention, yerleşik sağlık ve sosyal hizmet sistemi çerçevesinde bunama tedavisini kişiselleştirmek ve optimize etmek için çok profesyonel ve çok modlu stratejileri entegre ederek ""optimum bakım"" sağlamayı amaçlamaktadır. Müdahale, Demans Bakım Yöneticileri (DCM'ler) - demansa özel eğitim almış hemşireler - insanların evlerinde gerçekleştirilir. Kanıta dayalı teşhis ve bunama tedavisi için Alman kılavuz ilkelerine dayanarak, kapsamlı bir 95 müdahale modülü seti - ""DelpHi-Standart"" - tanımlandı. Her modül, önceden tanımlanmış tetikleme koşullarından, müteakip müdahale görevinden ve tamamlanması için en az bir kriterden oluşur. Müdahale bakım durumunun, ihtiyaçların ve kaynakların kapsamlı bir değerlendirmesiyle başlar. DCM, GP ile yakın işbirliği içinde bireysel koşullara göre uyarlanmış bir müdahale planı geliştirir ve uygular. BEKLENEN SONUÇLAR VE SONUÇLAR: Birincil sonuçlarda (yaşam kalitesi, demansın davranışsal ve psikolojik semptomları, farmakoterapi, bakıcı yükü) kontrol ve müdahale grubu arasında istatistiksel olarak anlamlı farklılıklar bekliyoruz. Sonuçlar, ""Delphi-Standart""ına göre demans bakımı yönetiminin etkinliği ve etkililiği için kanıt sağlayabilir - bu kavramın rutin sağlık hizmetlerine uygulanması için ön koşullar.",0,0,
493,Depresyon,,0,0,
494,HAREKET'in tasarımı ve yaygınlaştırılması! Gaziler için Kilo Yönetimi Programı,"ARKA PLAN: Gaziler Sağlık İdaresi'ndeki (VHA) pratisyenler, 2001'in başlarında kapsamlı kilo yönetimini yüksek bir öncelik olarak belirlediler. PROGRAM TASARIMI: HAREKET! Gaziler için Kilo Yönetimi Programı, Ulusal Sağlık Enstitüleri ve diğer kuruluşlar tarafından yayınlanan kılavuzlar temelinde geliştirilmiştir. Program fizibilitesi 17 VHA sahasında test edildi ve program 2005 yılı boyunca erken uygulama sırasında geliştirildi. YAYGINLAŞTIRMA: HAREKET! Ocak 2006'da ulusal çapta dağıtıldı. Yerel program koordinatörleri ve doktor şampiyonları belirlendi ve araç setleri, çevrimiçi eğitim, pazarlama materyalleri ve sürekli saha desteği sağlandı. DEĞERLENDİRME: HAREKET! neredeyse tüm VHA tıp merkezlerinde uygulanmaktadır. Haziran 2008'e kadar 100.000'den fazla hasta MOVE! 500.000'den fazla ziyaret sırasında. Yerleşik bir çerçeveye dayalı bir değerlendirme devam etmektedir. SONUÇ: HAREKET! araştırmanın büyük ölçekli pratiğe dönüştürülmesinin bir örneğidir. Obezite ve ilgili koşullardan kaynaklanan hastalık yükünü azaltma potansiyeline sahiptir.",0,0,
495,GP'lerin reçete yazma davranışını iyileştirmek için bir bilgisayar hatırlatma sisteminin tasarımı ve değerlendirilmesi,"AMAÇ: İlaç reçeteleme davranışını iyileştirmek için reaktif bilgisayar hatırlatıcıları ile bir karar destek sisteminin uygulanmasını değerlendirmek. YÖNTEMLER: Hollanda'nın güneyinde, blok tasarımı tamamlanmamış kümelenmiş bir RCT gerçekleştirilmiştir: 25 pratisyen hekim antibiyotik ve astım/KOAH reçeteleri hakkında hatırlatmalar almıştır, 28 pratisyenler kolesterol reçeteleri hakkında hatırlatmalar almıştır. Müdahale grubunun pratisyen hekim uygulamalarına kurulan aile hekimi bilgi sistemine reçete yazma kılavuzları entegre edilmiştir. Bilgisayar programı kullanımdayken, GP reçeteleme sırasında yönergelerden saparsa bir hatırlatıcı belirdi. BİRİNCİL SONUÇ: Belirli bir ilacın toplam reçetelerinin yüzdesi olarak kılavuzlara göre reçete. Ayrıca, pratisyen hekim uygulamasında CRS'nin kullanıcı dostu olup olmadığı konusunda anketler ve görüşmeler yoluyla bir değerlendirme yapılmıştır. SONUÇLAR: Şu anda analizler yapılıyor. Ön sonuçlar, CRS çalışmasının beklentilerimizi desteklediğini göstermektedir. Genel olarak, bazı ilaçları reçete etmemek için bilgisayarlı rehberlerin tavsiyelerine göre reçete sayılarında bir azalma olduğu görülmektedir. En kısa zamanda nihai analiz yapılacaktır. Genel olarak Bilgisayar Hatırlatma Sistemi kararlı ve kullanıcı dostu olarak algılanmıştır. SONUÇ: GP'lerin ihtiyaç ve taleplerine göre ayarlanmış, kararlı ve kullanıcı dostu bir Bilgisayar Hatırlatma Sistemi oluşturduk. Sistemin etkinliğine ilişkin ilk sonuçlar, reaktif hatırlatıcılara sahip bir Bilgisayar Hatırlatma Sisteminin uygulanmasının ilaç reçeteleme davranışını iyileştirdiğini göstermektedir.",0,1,
496,Pediatrik aşırı kilo yönetimini iyileştirmek için eğitim tasarımı ve uygulanması,"GİRİŞ: Klinisyenler aşırı kilolu çocukları tedavi etme ve davranışsal yönetim stratejilerini kullanma konusunda düşük bir yeterlilik bildirmektedir. Bu makale, pediatrik aşırı kilonun değerlendirilmesi ve davranışsal yönetiminde klinisyenlerin becerilerini geliştirmeye yönelik bir eğitim programının tasarımını ve uygulamasını belgelemektedir. YÖNTEMLER: Yayınlanmış yönergeler, araştırma bulguları ve uzman komite tavsiyeleri kullanılarak iki adet bir saatlik CME eğitimi tasarlanmıştır. Eğitimler, yönetilen bir bakım pediatri bölümünün klinisyenlerine, yeni tarama ve danışmanlık araçları ve etkileşimli egzersizler kullanılarak verildi. Tarama ve danışmanlık araçlarına ilişkin klinisyenin tutum ve uygulamalarını incelemek için müdahaleden 3 ve 6 ay sonra anketler ve odak grupları gerçekleştirilmiştir. SONUÇLAR: Müdahale sonrası, klinisyenlerin çoğu klinik uygulama kılavuzlarının (Pediatrik Obezite Uygulama Kaynağı) ve yaşa göre BMI yüzdesinin klinik uygulama için faydalı bilgiler sağladığı konusunda hemfikirdir. Klinisyenler, önerilen tarama araçlarının kullanımının arttığını ve bu araçları uygulamak için ofis uygulamalarındaki değişiklikleri bildirdiler. Araçların kullanım kolaylığını iyileştirmek ve algılanan klinisyen ve/veya hasta engellerinin üstesinden gelmek için önerilerde bulundular. TARTIŞMA: Kısa, uygun maliyetli, çok yönlü bir eğitim ve danışmanlık araçlarının sağlanması klinik uygulamaya yardımcı olarak algılandı. Alet tasarımı ve aletleri uygulamaya geçirmenin yolları hakkında faydalı dersler alındı. Tüm sağlık bakım ekibini eğitmek, yeni araç ve uygulamaların benimsenmesi açısından avantajlıdır.",0,0,
497,"Echo WISELY (Ekokardiyografi için Uygun Olmayan Senaryolar Önemli Derecede Azaltacak) çalışmasının tasarımı ve yöntemleri: Uygunsuz ekokardiyogramları azaltmak için araştırmacı-kör, randomize kontrollü bir eğitim ve geribildirim müdahalesi denemesi","ARKA PLAN: Transtorasik ekokardiyografi (TTE) için uygun kullanım kriterleri (EAA), TTE'nin uygunsuz kullanımına ilişkin endişeleri gidermek için geliştirilmiştir. Önceki bir pilot çalışma, bir eğitim ve geri bildirim müdahalesinin, eğitimdeki doktorlar tarafından istenen uygunsuz TTE'leri azaltabileceğini öne sürüyor. Bu tür bir müdahalenin, çeşitli klinik ortamlarda uzman hekimleri hedef aldığında etkili olup olmayacağı bilinmemektedir. AMAÇLAR: Bu uluslararası, çok merkezli çalışmanın amacı, AUC tabanlı bir eğitim ve geri bildirim müdahalesinin ayaktan tedavi gören doktorlar tarafından istenen uygun olmayan ekokardiyogramların oranını azaltacağı hipotezini değerlendirmektir. YÖNTEMLER: Kanada ve Amerika Birleşik Devletleri'nde devam eden çok merkezli, araştırmacı-kör, randomize kontrollü bir araştırmaya, ayaktan ortamda çalışan kardiyologlar ve birinci basamak hekimleri kaydedilecektir. Müdahale koluna (1) AUC'yi ve TTE'nin uygun kullanımını vurgulayan mevcut en son kanıtları özetleyen bir ders, (2) Amerikan Ekokardiyografi Derneği cep telefonu uygulamasına erişim ve (3) aylık özetleyen e-posta ile gönderilen bireyselleştirilmiş geri bildirim raporları verilecektir. Uygun olmayan TTE'ler hakkında bilgiler ve uygun olmayan atamanın kısa açıklamaları dahil TTE sipariş davranışı. Kontrol grubu, TTE'nin uygun kullanımı konusunda hiçbir eğitim almayacak ve olağan uygulama olarak TTE'leri sipariş etmeyecektir. SONUÇLAR: Echo WISELY (Ekokardiyografi için Uygunsuz Senaryolar Bir Eğitimde Önemli Derecede Azalacaktır RCT) çalışması, AUC tabanlı bir eğitim müdahalesinin ilk çok merkezli randomize çalışmasıdır. Çalışma, bir eğitim ve geri bildirim müdahalesinin, ayakta tedavi gören kardiyologlar ve birinci basamak hekimleri tarafından sipariş edilen uygunsuz TTE oranını azaltıp azaltmayacağını inceleyecektir (www.clinicaltrials.gov tanımlayıcısı NCT02038101).",0,0,
498,Kılavuza dayalı karar destek sistemlerinin başarısı veya başarısızlığı için tasarım faktörleri: vaka karmaşıklığını içeren bir hipotez,"Bilgisayar tabanlı karar destek sistemleri (CDSS'ler) şu anda çoğunlukla hatırlatma sistemleridir. Bununla birlikte, bu tür sistemlerin hekim davranışını değiştirmedeki etkinliği her zaman gözlemlenmemektedir. Doktorlar reçete yazmayı bildiklerini düşündüklerinde ve yardıma ihtiyaçları olmadığını düşündüklerinde, yani basit klinik vakalar için bu yaklaşımın uygun olduğunu varsayıyoruz. Tam tersine, hasta koşullarının yorumlanmasında esneklik sağlayan isteğe bağlı yaklaşımlar, örneğin kronik hastalık yönetimi gibi daha karmaşık vakalar için daha uygundur. ASTI, iki modda çalışan bir CDSS'dir, hatırlatma tabanlı bir sistem olarak çalışan bir eleştirme modu ve kullanıcı tarafından başlatılan bir yönlendirme modu. Bir klinik vaka karmaşıklığı skoru kullanılarak, 10 pratisyen hekim ve 15 hipertansif hasta vakası ile bir müdahale öncesi/sonrası deneyi gerçekleştirilmiştir. Ön sonuçlar, hatırlatmaya dayalı etkileşimin basit vakalar için uygun olduğunu ve klinik durumlar karmaşıklaştıkça hekimlerin isteğe bağlı sistemleri kullanmaya istekli olduğunu ve her iki modu da tamamlayıcı hale getirdiğini gösterme eğilimindedir.",1,1,
499,Sağlık hizmetlerinde yüksek güvenilirliğe sahip organizasyonların tasarımı,"Güvenlik performansını iyileştirmek için birçok sağlık kuruluşu, nükleer enerji, kimyasal işleme ve askeri operasyonlar gibi sektörlerden yüksek güvenilirlikli kuruluşları taklit etmeye çalıştı. Hem resmi yapılar hem de bunları tamamlayan gayri resmi uygulamalar dahil olmak üzere sağlık kuruluşları için yüksek güvenilirlik tasarım ilkelerini ana hatlarıyla belirtiyoruz. yapılar. Her aşamada tipik zorlukları ve tasarım olanaklarını göstermek için, yerel özerklikten resmi kontrollere, açık sorgulamaya ve derin öz-anlamaya geçiş yapan bir organizasyonel yapı ve uygulama aşaması modeli kullanılır. Kuruluşların güvenlik ve güvenilirlik için kendi kendilerini tasarlama kapasitelerini artırmak için sunulan kavramları ve örnekleri nasıl kullanabileceğini öneriyoruz.",0,1,
500,"Balance@Work projesinin tasarımı: çalışanlar arasında kilo alımını önlemeyi amaçlayan bir iş sağlığı kılavuzunun sistematik olarak geliştirilmesi, değerlendirilmesi ve uygulanması","ARKA PLAN: İş sağlığı profesyonelleri, çalışanlar için koruyucu sağlığı geliştirme faaliyetlerinde önemli bir rol oynayabilir. Ancak bilgi, kanıt ve uygulamaya dayalı yöntem ve stratejilerin eksikliği nedeniyle bugüne kadar işyeri hekimleri tarafından müdahaleler pek uygulanamamaktadır. Balance@Work projesinin amacı, çalışanlar arasında kilo alımını önlemeye yönelik bir iş sağlığı rehberi geliştirmek, değerlendirmek ve uygulamaktır. YÖNTEMLER: Hollanda Mesleki Tıp Derneği'nin kılavuz geliştirme protokolünü ve Müdahale Haritalama protokolünü takiben, kılavuz literatüre, ilgili paydaşlarla yapılan görüşmelere ve bir uzman grubu arasındaki fikir birliğine dayalı olarak geliştirilmiştir. Kılavuz, bir birey ve bir çevresel bileşenden oluşur. Bireysel bileşen, motivasyonel görüşme ilkelerine dayalı olarak fiziksel aktivitenin ve sağlıklı beslenme davranışının nasıl teşvik edileceğine dair işyeri hekimlerine yönelik tavsiyeleri içerir. Çevresel bileşen, obezojenik bir çevre değerlendirme aracı içerir. Kılavuz, 20 işyeri hekimi arasında randomize kontrollü bir çalışmada değerlendirilmiştir. Müdahale grubunda yer alan işyeri hekimleri, kılavuzu uygun görülen işçilere 6 ay boyunca uygular. Kontrol grubunda yer alan işyeri hekimleri her zamanki gibi bakım vermektedir. Ölçümler başlangıçta ve daha sonra 6, 12 ve 18 ayda gerçekleştirilir. Birincil sonuç ölçütleri, bel çevresi, günlük fiziksel aktivite ve diyet davranışını içerir. İkincil sonuç ölçütleri, hareketsiz davranış, davranış değişikliğinin belirleyicileri, vücut ağırlığı ve vücut kitle indeksi, kardiyovasküler hastalık risk profili ve yaşam kalitesini içerir. Ek olarak, verimlilik, devamsızlık ve maliyet etkinliği değerlendirilir. TARTIŞMA: Çalışanların günlük fiziksel aktivitelerini ve diyet davranışlarını iyileştirmek, kilo alımını önleyebilir ve bunun sonucunda çalışanların sağlığını iyileştirebilir, üretkenliği artırabilir ve devamsızlığı azaltabilir. Bir etki ve süreç değerlendirmesinden sonra kılavuz düzeltilecek ve yetkilendirmeden sonra yayınlanacaktır. Birkaç uygulama yardımı ile birlikte, yayınlanan kılavuz Hollanda Mesleki Tıp Derneği tarafından geniş çapta dağıtılacaktır. DENEME KAYDI: ISRCTN73545254/NTR1190.",0,0,
501,"Kanada'da kardiyovasküler ölümden sonra organ bağışını artırmak için bir bilgi çevirisi müdahalesinin tasarımı, uygulanması ve değerlendirilmesi: bir çalışma protokolü","Arka Plan Nakledilebilir organların kıtlığı küresel bir sorundur. İki tür organ bağışı vardır: yaşayan ve ölen. Ölen organ bağışı, ölümün nörolojik olarak belirlenmesi (NDD) veya kardiyo-sirkülasyon ölümünün ardından gerçekleşebilir. Kardiyosirkülasyon ölümü (DCD) sonrası bağış, dünya çapında ölen organ bağışındaki en büyük artışlardan sorumludur. Bununla birlikte, DCD kullanımındaki farklılıklar Kanada'da ve dünya çapında mevcuttur. Bu tutarsızlıkların nedenleri büyük ölçüde bilinmemektedir. Bu çalışmanın amacı, standart NDD bağışçılarının sayısını azaltmadan DCD organ bağışçılarının sayısının nasıl artırılacağı konusunda pratik rehberlik sağlamak için teoriye dayalı bir bilgi çevirisi müdahalesi geliştirmek, uygulamak ve değerlendirmektir. Yöntemler Üç aşamalı bir karma yöntem kullanacağız. Birinci adımda, paydaşların DCD hakkındaki inançlarını ve tutumlarını ve DCD'yi etkileyen çok düzeyli faktörlere ilişkin algılarını belirlemek ve tanımlamak için Teorik Etki Alanları Çerçevesi tarafından bilgilendirilen yarı yapılandırılmış görüşmeler gerçekleştireceğiz. Şunları belirleyeceğiz: kanıt-uygulama boşluğunun belirleyicileri""; DCD'yi artırmak için gereken belirli davranış değişiklikleri ve/veya süreç değişiklikleri; davranış değişikliğine ihtiyaç duyan belirli klinisyen veya kuruluşlar (örn., il bağış kuruluşları)""; ve müdahaleler için özel hedefler. İkinci adımda, müdahale haritalama ilkelerini kullanarak, tanımlanan engellerin üstesinden gelmek ve DCD'ye olanak sağlayanları geliştirmek için davranış değiştirme tekniklerini kapsayan teori tabanlı bir bilgi çevirisi müdahalesi geliştireceğiz. Üçüncü adımda, müdahaleyi Kanada'nın 10 eyaletindeki hastanelerde kullanıma sunacağız ve birden çok kesintili zaman serisi tasarımı kullanarak etkinliğini değerlendireceğiz. Tartışma Kanada'daki mevcut DCD organ bağışçılarının sayısını artırmak için yeni, teoriye dayalı ve etik olarak kabul edilebilir bilgi çevirisi stratejilerini tanımlamak ve test etmek için davranışsal bir yaklaşım benimseyeceğiz. Başarılı olursa, bu çalışma nihayetinde daha fazla transplantasyona yol açacak ve popülasyon düzeyinde hasta morbiditesini ve mortalitesini azaltacaktır.",0,0,
502,Koruyucu bakımı teşvik etmek için hasta merkezli bir kişisel sağlık kaydı tasarlamak,"ARKA PLAN: Kanıta dayalı önleyici hizmetler, önemli sağlık yararları sunar, ancak Amerikalılar belirtilen bakımın yalnızca yarısını alır. Çeşitli hükümet ve özel toplum politikası girişimleri, kişisel sağlık kayıtları gibi hastaları bakımlarına dahil etmek için bilgi teknolojilerinin benimsenmesini teşvik etmektedir, ancak mevcut sistemler teknolojinin tüm potansiyelini kullanmayabilir. YÖNTEMLER: Bilgi teknolojisini daha hasta merkezli hale getirmek için daha önce açıklanan bir modeli kullanarak, hastaları önleyici bakım ve sağlığın teşviki konusunda daha derinden meşgul etmek için tasarlanmış etkileşimli bir önleyici sağlık kaydı (IPHR) geliştirdik. IPHR'yi tüm yetişkin hastalara tanıtmak için 14 temel bakım uygulamasını işe aldık ve IPHR'nin kullanılabilirliğini, belirginliğini ve genelleştirilebilirliğini sağlamak için tasarımında uygulama ve hasta girdisi aradık. Girdi, hasta kullanılabilirlik testlerini, uygulama iş akışı gözlemlerini, öğrenme işbirliklerini ve hasta geri bildirimini içeriyordu. IPHR'nin kullanımı, uygulama randevusu ve IPHR veri tabanları kullanılarak ölçülmüştür. SONUÇLAR: Bu süreçten ortaya çıkan IPHR, ABD Önleyici Hizmetler Görev Gücü ve diğer kuruluşların kılavuzlarına dayalı olarak kişiye özel hasta önerileri oluşturur. Uygulamaların elektronik tıbbi kayıtlarından klinik verileri çıkarır ve hastalardan sağlık riski değerlendirme bilgilerini alır. Klinik içerik, sıradan bir dilde tercüme edilir ve açıklanır. Öneriler, hizmetlerin yararlarını ve belirsizliklerini ve hastalar ve klinisyenler için olası eylemleri gözden geçirir. Önerilerde, hastanın klinik koşullarına uyacak şekilde seçilen kendi kendine yönetim araçları, risk hesaplayıcıları, karar yardımcıları ve topluluk kaynakları bulunur. Altı ay içinde, uygulamalar hastaların %14,4'ünü IPHR'yi kullanmaya teşvik etti (14 uygulamada %1,5 ila %28,3 arasında değişiyordu). Uygulamalar, IPHR'yi hastaları ziyaretlere hazırlamak, sağlık davranışı danışmanlığını artırmak, test sonuçlarını açıklamak, gecikmiş hizmetler için hasta hatırlatıcılarını otomatik olarak yayınlamak, klinisyenleri gerekli hizmetler hakkında bilgilendirmek ve kişiselleştirilmiş önleme planları formüle etmek için kullanarak iş akışına başarıyla dahil etti. SONUÇLAR: IPHR, elektronik tıbbi kayıtla arayüz oluşturan hasta merkezli bir kişisel sağlık kaydının hastalara yüksek düzeyde kişiselleştirilmiş rehberlik sağlayabileceğini ve yoğun birinci basamak uygulamaları tarafından başarıyla benimsenebileceğini göstermektedir. Bilgi sistemlerini daha da hasta merkezli hale getirmek ve bakım üzerindeki etkilerini göstermek için daha fazla çalışma ve iyileştirme gereklidir. DENEME KAYDI: Clinicaltrials.gov tanımlayıcısı: NCT00589173.",0,0,
503,Geçerli bir randomize pragmatik birinci basamak uygulama denemesi tasarlama: kendi sağlık raporum (MOHR) projesi,"Arka Plan Birinci basamakta hasta merkezli sağlık davranışına ve psikososyal konulara ve pratik araçlara, çalışma tasarımlarına ve klinik ve politikayla ilgili sonuçlara daha fazla ilgi gösterilmesi için acil bir ihtiyaç vardır. Amacımız, birinci basamak uygulamalarının hasta tarafından bildirilen bilgilerin toplanmasını sistematik olarak uygulayıp uygulayamayacağını test etmek için bilimsel olarak titiz ve geçerli bir pragmatik deneme tasarlamak ve yanıt olarak hastalara gerekli tavsiye, hedef belirleme ve danışmanlık sağlamak. Yöntemler Bu el yazması, bir küme randomize gecikmeli müdahale denemesi olan Kendi Sağlığım Raporum (MOHR) çalışmasının yinelemeli tasarımı hakkında rapor verir. Dokuz çift çeşitli birincil bakım uygulaması, dört ay sonra erken veya gecikmeli müdahaleye randomize edilecektir. Müdahale, MOHR değerlendirmesinin Â¨C sağlık davranışlarının ve psikososyal konuların 10 alanını ele almasını ve ardından sağlık veya kronik bakım için başvuran hastalar için gerekli danışmanlık ve desteğin sağlanmasını içerir. Pragmatik bir katılımcı deneme olarak, yerel kaynakları ve özellikleri hesaba katmak için çalışma tasarımı boyunca uygulama ortakları ve hastalar dahil paydaş grupları dahil edilmiştir. Katılımcı görevler, MOHR değerlendirme içeriğinin belirlenmesini, çalışma tasarımının iyileştirilmesini, sonuç ölçütlerine girdi sağlanmasını ve uygulama iş akışının tasarlanmasını içerir. Çalışma sonuçları, müdahale erişimini (teklif edilen ve MOHR değerlendirmesini tamamlayan hastaların yüzdesi), etkililiği (hastalar, konular hakkında soru sorulduğunu bildiren, değişiklik hedefleri belirleyen ve erken ve gecikmiş müdahale uygulamalarında yardım alan), sonuçları etkileyen bağlamsal faktörleri ve müdahale maliyetlerini içerir. . Tartışma MOHR çalışması, geniş bir birinci basamak ortamlarında hasta tarafından bildirilen sağlık davranışlarının ve psikososyal değerlendirmelerin tutarlı bir şekilde toplanmasını ve kullanılmasını teşvik etmek için katılımcı bir tasarımın nasıl kullanılabileceğini göstermektedir. Doğası gereği pragmatik olmakla birlikte, çalışma tasarımı, sorulan araştırma sorusunu yanıtlamak için geçerli karşılaştırmalara izin verecek ve bulgular bir dizi birinci basamak ortamına genelleştirilebilir. Pragmatik açıklayıcı süreklilik gösterge özeti (PRECIS) çerçevesine göre, çalışma tasarımı yayınlanmış diğer çalışmalardan önemli ölçüde daha pragmatiktir. Yöntemler ve bulgular, sağlık hizmetlerini daha hasta merkezli ve ilgili hale getirmeye çalışan araştırmacıların, uygulayıcıların ve politika yapıcıların ilgisini çekmelidir.",0,1,
504,Alman birinci basamak sağlık hizmetlerinde klinik olmayan faktörlerden etkilenen alkol kullanım bozukluklarının tespiti ve yönetimi,"AMAÇLAR: Birincil amaç, Alman birinci basamak sağlık hizmetlerinde tespit edilen ve doğru şekilde sevk edilen hastaların oranını değerlendirmekti. İkincil amaç, tespit ve doğru yönlendirmeyi öngören hasta ve pratisyen özelliklerini belirlemekti. YÖNTEMLER: Alman birinci basamak sağlık hizmetlerindeki bu kümelenmiş kesitsel ankette, ardışık olarak 3003 hasta katılmaya davet edildi ve standart bir sağlık anketini doldurmaları istendi. Daha sonra Alkol Kullanım Bozuklukları Tanımlama Testi kullanılarak sorunlu alkol tüketimi taraması yapıldı. Doktorlar, herhangi bir alkol kullanım bozukluğunun varlığına ilişkin değerlendirmelerini kaydettiler ve tespit edilen tüm hastaların 3 ay boyunca tedavi sürecini belgelediler. SONUÇLAR: Doğru tanımlanmış sorunlu içiciler, protokol başına bir analizde %38,6 ve en kötü durum senaryosu kullanılarak %33.6 idi. Doktorların sevk davranışı, belgelenen vakaların %64,6'sında ve en kötü durum senaryosunda %27,0'sinde mevcut uygulama kılavuzlarına uygundu. Hastaların tanısını ve sevkini etkileyen birkaç hasta (örn. cinsiyet, yaş) ve pratisyen özellikleri (örn. yaş) tanımlanabilir. SONUÇLAR: Genel pratisyenlerin ikincil korumayı belirleyebilmeleri ve uygulayabilmeleri için özel teşhis ve tedavi becerilerinin artırılmasına açık bir ihtiyaç vardır. Daha fazla araştırma, bu teşhis ve yönetim araçlarının uygulanmasının olası etkilerine odaklanmalıdır.",0,0,
