record_id,title,abstract,keywords,authors,year,date,doi,label_included,label_abstract_screening,duplicate_record_id
737,Wilson hastalığının çinko sülfat ile tedavisi. 27 hastadan oluşan bir seride deneyim,"Wilson hastalığının tedavisine yönelik çeşitli yaklaşımlarla ilgili literatürün değerlendirilmesi, çinko sülfatın etkili ve nispeten güvenli olduğu için iyi bir seçim olabileceği sonucuna yol açmıştır. Yirmi yedi hasta, toplam 142 hasta-yılı boyunca çinko sülfat ile tedavi edildi. İlaç, 300 ila 1200 mg/gün arasında değişen dozlarda uygulandı. Baştan beri çinko ile tedavi edilen 9 hastadan 8'i iyileşti ve biri şiddetli sirozdan öldü. Penisilamin intoleransından sonra çinko uygulanan 8 hastanın tümü çinko tedavisinde başarılı oldu. On hasta, intolerans belirtileri gelişmeden penisilamin ile ilk tedavi edildikten sonra çinkoya değiştirildi. Bu gruptan 8 hasta uzun süreli çinko tedavisine alındı, 2'si kişisel tercih nedeniyle penisillamine geri döndü. Çinko intoleransı belirtileri gözlenmedi. Tüm hastalar günde yaklaşık 1.2 mg bakır içeren bir diyet uyguladılar. Deneyimlerimiz, çinko sülfatın Wilson hastalığının tedavisi için iyi bir seçim olduğu fikrini desteklemektedir: ilaç etkili, güvenli ve ucuzdur.",,"Hoogenraad, T. U.;Van Hattum, J.;Van den Hamer, C. J.",1987,Feb,,0,1,
738,Wilson hastalığı için uzun süreli penisilamin tedavisi sırasında sistemik skleroz benzeri lezyonlar,"11 yıldır D-penisilamin ile tedavi edilen Wilson hastalığı olan 14 yaşındaki bir erkek çocukta sistemik skleroz benzeri lezyonlar gelişti. Klinik ve laboratuvar belirtileri arasında proksimal skleroderma, pulmoner kısıtlayıcı defektler, pozitif antinükleer antikorlar ve lezyonlu derinin dermal-epidermal bileşkesinde C3 birikimi yer aldı. Bu, uzun süreli penisilamin uygulamasının ardından sistemik skleroz benzeri lezyonların geliştiği bildirilen ilk vakadır.",,"Miyagawa, S.;Yoshioka, A.;Hatoko, M.;Okuchi, T.;Sakamoto, K.",1987,Jan,,0,0,
739,Wilson hastalığında D-penisilamin kaynaklı dermopati,,,"Dootson, G.;Sarkany, I.",1987,Jan,,0,0,
740,BOS bakır konsantrasyonu: serebral tezahürü olan Wilson hastalığının teşhisi ve tedavisinin izlenmesi için yeni bir parametre,"Wilson hastalığının serebral tezahürü olan beş hastada, BOS, serum, idrar ve karaciğerde bakır ölçüldü ve BOS ve serumda seruloplazmin belirlendi. BOS bakır tüm vakalarda, özellikle tedaviden önce incelenen dördünde yüksek bulundu. İki hasta şelatlayıcı maddelerle tedavi görürken 3 yıl süreyle takip edildi. Vaka 1'de veriler ve klinik seyir ayrıntılı olarak sunulmuştur: tedaviden önce günlük idrar bakır atılımı yükselmiştir ve bu ilk tedavi aşamalarında artmıştır. Halihazırda düşük olan serum bakır konsantrasyonu, tedavinin ilk aşamalarında hızla azaldı ve sonraki tedavi sırasında düşük bir seviyede kaldı. Serumdaki seviyesinin aksine, BOS'taki bakır seviyesi normal aralığın 3 katına kadar çıktı ve klinik semptomlar düzeldikçe çok yavaş düştü. Bu bulgular, bakırın CNS'den BOS'a taşınmasını önermektedir. BOS'taki bakır konsantrasyonu, Wilson hastalığının serebral tezahürü olan hastalarda teşhis ve tedaviyi izlemek için değerli bir parametre gibi görünmektedir.",,"Weisner, B.;Hartard, C.;Dieu, C.",1987,Jun,,0,0,
741,Wilson hastalığında penisilamin tedavisine ara verilmesinin etkilerini önlemede trientin kullanımı,"Penisillaminin Wilson hastalığı için etkili bir tedavi olduğu bilinmektedir. Bununla birlikte, penisilamin'in ani ve kalıcı olarak kesilmesinin klinik sonuçları araştırılmamıştır. 3 ila 19 yıllık periyotlar boyunca penisilamin (günde 1 ila 2 g) ile başarılı bir şekilde tedavi edildikten sonra kendi tedavisini bırakan 11 hastayı inceledik. Sadece 2,6 yıllık ortalama sağ kalımın ardından sekizi hepatik dekompansasyon veya fulminan hepatitten öldü. Diğer 13 hastada penisilamin, ciddi yan etkiler nedeniyle doktor tarafından kesildi. Bu hastalarda penisilamin, daha yeni bir şelatlama maddesi olan trientin (günde 1 ila 1.5 g) ile değiştirildi. Bu hastalardan biri hariç (kazara öldürülen), 2 ila 15 yıl sonra bu yazıda hayatta. Gözlemlerimiz, Wilson hastalığı olan hastalarda penisilamin tedavisinin kesilmesinin, genellikle ölümcül olan hızlı klinik bozulma ile sonuçlandığını göstermektedir. Penisillaminin trientin ile değiştirilmesi, bu olumsuz klinik gidişi önlüyor gibi görünmektedir.",,"Scheinberg, I. H.;Jaffe, M. E.;Sternlieb, I.",1987,2023-07-01 00:00:00,https://dx.doi.org/10.1056/NEJM198707233170405,0,1,
742,"Wilson hastalığı, geri dönüşümlü bir demans: olgu sunumu","Açık demans özellikleri olan ileri bir Wilson hastalığı olgusu sunulmaktadır. Tedavi öncesi nöropsikolojik değerlendirme, özellikle hafıza ve performans görevlerinde entelektüel bozulmayı ortaya koydu. Hasta 7 ay boyunca bakır şelatlayıcı bir ajan olan Penisillamin ile tedavi edildi ve bunamasında ve motor belirtilerinde kayda değer bir iyileşme sağlandı. İkinci bir nöropsikolojik testler dizisi, zihinsel yönlerdeki iyileşmeyi gösterdi. Bu bulgular, Wilson hastalığının geri dönüşümlü bir demans olduğu fikrini desteklemektedir.",,"Rosselli, M.;Lorenzana, P.;Rosselli, A.;Vergara, I.",1987,Aug,https://dx.doi.org/10.1080/01688638708405060,0,0,
743,Wilson hastalığı olan hastalarda ilk penisilamin tedavisi ile nörolojik sendromun kötüleşmesi,"Nörolojik hastalık ile başvuran, D-penisilamin ile tedavi edilen ve tedaviyle eş zamanlı olarak ani nörolojik bozulma yaşayan Wilson hastalığı olan bir hastayı tanımlıyoruz. Altı hafta ve 11 aylık penisilamin tedavisinden sonra tekrarlanan beyin manyetik rezonans görüntüleme incelemeleri, bu dönemde yeni beyin lezyonlarının gelişimini belgelemişti, karaciğer biyopsi numunesi verileri ise mükemmel hepatik dekopmanın meydana geldiğini ortaya koydu. Penisillamin tedavisinin başlatılmasıyla nörolojik kötüleşmenin göreceli nadirliği veya sıklığı hakkında bilgi geliştirmek için, nörolojik hastalık ile başvuru kriterlerini karşılayan ve penisilamin ile tedavi edilmiş olan Wilson hastalığı olan 25 ek hastayla retrospektif bir araştırma yaptık. Cevaplar, en azından hastanın bakış açısından, bu sendromun sıklıkla meydana geldiğini göstermektedir. Bu rahatsız edici sendromun nedeninin ve onu azaltmanın veya atlatmanın yollarının keşfedilmesi gerektiğini öneriyoruz.",,"Brewer, G. J.;Terry, C. A.;Aisen, A. M.;Hill, G. M.",1987,May,,0,0,
744,Wilson hastalığının çinko ile tedavisi: III. Hepatik bakırın yeniden birikmesinin önlenmesi,"Çoğunluğu penisilamin ile yoğun tedavi gören Wilson hastalığı olan on iki hastaya bakır kontrolü için tek ilaç olarak çinko tedavisi verildi. Çinko tedavisi sırasında hepatik bakırın yeniden birikip birikmediğini belirlemek için 12 ila 20 aylık bir takip döneminde seri karaciğer biyopsileri yapıldı. Ortalama başlangıç karaciğer bakır konsantrasyonu 255 mikrogram/gm kuru ağırlık iken tedaviden sonraki ortalama değer 239 mikrogram olmuştur. Hiçbir hasta çinko tedavisi sırasında hepatik bakır birikimi göstermedi. Bakır dengesi, 24 saatlik idrar bakır atılımı ve seruloplazmin dışı plazma bakır konsantrasyonu, çinko tedavisi sırasında iyi bakır kontrolü gösterdi. Hepatik çinko konsantrasyonu, başlangıç değerlerine göre iki ila üç kat arttı, ancak hiçbir toksisite görülmedi. Hepatik çinko konsantrasyonlarının 12 ila 18 aylık çinko tedavisinden sonra bir platoya ulaştığı görülmüştür. Wilson hastalığı olan hastalarda tek idame tedavisi olarak oral çinkonun hepatik bakır birikimini önlediği sonucuna vardık.",,"Brewer, G. J.;Hill, G. M.;Dick, R. D.;Nostrant, T. T.;Sams, J. S.;Wells, J. J.;Prasad, A. S.",1987,May,,0,0,
745,"Çinko-bakır etkileşimi, Wilson hastalığı için yeni ve görünüşte etkili bir alternatif tedavi sağlar",,,"Sandstead, H. H.",1987,May,,0,0,
746,Wilson hastalığının çinko ile tedavisi. I. Oral çinko tedavisi rejimleri,"Wilson hastalığında bakır birikimini önlemek için standart tedavi olan D-penisilamin hayat kurtarıcı bir ilaç olmuştur, ancak birçok yan etkisi vardır ve bazı hastalar tamamen hoşgörüsüzdür. Wilson hastalığı tedavisine başka bir yaklaşım olarak oral çinko kullanıyoruz ve belirli bir çinko tedavisi dozu veya rejiminin yeterliliğinin ilk değerlendirmesi olarak bakır dengesi çalışmaları. Daha önce yoğun bir çinko rejiminin (4 saatte bir alınan çinko) bakır dengesini kontrol etmede etkili olduğunu bildirmiştik. Şimdi denge çalışmalarıyla, günde 3 kez alınan 50 mg çinkonun basitleştirilmiş çinko tedavisi rejiminin bakır dengesini kontrol etmede etkili olduğunu gösterdik. Burada diğer basitleştirilmiş rejimlerle birlikte sunulan ön çalışmalar da bunların etkililiğini göstermektedir. Bu çalışmalar, Wilson hastalığının çinko tedavisi için bakır dengesi açısından veri tabanını artırmakta ve bakır dengesini kontrol ettiği gösterilen çinko doz aralığını ve rejimlerini genişletmektedir.",,"Hill, G. M.;Brewer, G. J.;Prasad, A. S.;Hydrick, C. R.;Hartmann, D. E.",1987,May-Jun,,0,0,
747,Wilson hastalığının çinko ile tedavisi. IV. İdrar ve plazma bakır kullanarak etkinlik izleme,"Wilson hastalığı için bir idame tedavisi olarak oral çinkonun etkinliğini ve güvenliğini belirlemede ilerleme kaydedilmiştir. Bireysel hastalarda çinko tedavisinin yeterliliğini sağlamak için basit, invaziv olmayan izleme yöntemleri geliştirmek önemlidir. Bu yazıda, 30 Wilson hastalığı hastasında çinko idame tedavisinin etkinliğini izlemek için 24 saatlik idrar bakır ve plazma bakır ölçümlerinin kullanımını bildiriyoruz. Uyumsuzluk gibi terapötik yetersizlik örneklerinde bu değerler artmaktadır. Devam eden uzun süreli yeterli tedavi ile sabit kalırlar veya azalırlar. Bu iki basit izleme aracı, çinko tedavisi alan Wilson hastalığı hastalarının izlenmesinde çok faydalı görünmektedir.",,"Brewer, G. J.;Hill, G.;Prasad, A.;Dick, R.",1987,Apr,,0,0,
748,Wilson hastalığındaki nörolojik anormallikler geri dönüşümlüdür,"Nörolojik hastalık ile başvuran Wilson hastalığı olan yedi çocuğun tedavi yanıtları değerlendirildi. Nörolojik anormallikler 7'sinde zihinsel bozulma, beşinde davranış bozukluğu, üçünde distoni, üçünde koreoatetoz, birinde nöbet ve birinde hemiparezi vardı. Altı çocukta birkaç aydır letarji ve kilo kaybı mevcuttu. Dört çocuk, ikisinde ölümcül olan klinik olarak gösterilebilir karaciğer hastalığına sahipti. İki çocukta yapılan elektroensefalografi normaldi. Üç çocukta beyin bilgisayarlı tomografisi (BT) hepsinde serebral atrofi ve birinde tedaviyle düzelen bazal ganglionlarda düşük atenüasyon alanları gösterdi. Tüm hastalar penisillamin ile tedavi edildi, ancak dördünde yan etkiler nedeniyle trietilen tetramin (TETA) değiştirildi. Bu hastalarda nörolojik anormallikler geri döndürülebilirdi.",,"Lingam, S.;Wilson, J.;Nazer, H.;Mowat, A. P.",1987,Feb,https://dx.doi.org/10.1055/s-2008-1052427,0,1,
749,Wilson hastalığı: tedaviye uyumsuzluğun çeşitli belirtileri ve sonuçları,,,"Breen, E.;Tolan, M.;Meaney, J.;Lucey, C.;McCarthy, C.;O'Gorman, T.",1987,Dec,,0,0,
750,Wilson hastalığının tedavisi,,,"Brewer, G. J.;Yuzbasiyan-Gurkan, V.;Young, A. B.",1987,Jun,https://dx.doi.org/10.1055/s-2008-1041420,0,0,
751,Wilson hastalığında hepatik bakır ve metallotiyonein dağılımı (hepatolenticular dejenerasyon),"Wilson hastalığı, bakırın karaciğer, beyin ve korneada birikmesiyle karakterize, nadir görülen kalıtsal bir bakır (Cu) metabolizması bozukluğudur. Bu çalışmada iki Wilson hastalığı hastasının karaciğerlerindeki metallotiyonein (MT), Cu ve çinko (Zn) seviyeleri analiz edildi. Her iki hastada da (160 ve 298 mikrogram/g ıslak doku) Cu düzeylerinde normal kontrollerin üzerinde yaklaşık 50 kat artış gözlendi. Hücre altı Cu'nun yaklaşık %73'ü sitoplazmik fraksiyonda mevcuttu ve çoğu MT ile ilişkiliydi. Hepatik MT seviyelerinin analizi, kontrol insan seviyelerine (321 mikrogram/g ıslak doku) göre 3 kat artış (863 mikrogram/g ıslak doku) gösterdi. MT'nin iki formu (MT-I ve MT-II), bir karaciğer örneğinden izole edildi. Her iki form da yüksek miktarlarda Cu (11 ila 12 g atom/mol) içermekteydi, bu da sadece 2 ila 3 g çinko atomuna sahip olan MT'nin doygunluğunu gösterir. MT'nin hepatositlerdeki dağılımı, bir immünohistokimyasal yöntem kullanılarak araştırıldı. Minimal doku hasarı olan doku kesitlerinde, hepatositlerde MT için yoğun sitoplazmik boyama varken, yaygın nekroz ve fibrozlu doku kesitlerinde hem nükleer hem de sitoplazmik boyama bulundu. Bu sonuçlar, MT'nin Wilson hastalığında başlıca hepatik Cu bağlayıcı protein olduğunu, Cu ile doymuş bir biçimde bulunduğunu ve sitoplazmanın yanı sıra çekirdekte de yalnızca dejenere olan hepatositlerde bulunduğunu göstermektedir.",,"Nartey, N. O.;Frei, J. V.;Cherian, M. G.",1987,Oct,,0,0,
752,Sarılık ve asitli hemolitik anemi,,,"Jeffers, L.",1987,1930-05-01 00:00:00,,0,0,
753,"Penisillamin, Wilson hastalığında bakırı detoksifiye edebilir",,,"Scheinberg, I. H.;Sternlieb, I.;Schilsky, M.;Stockert, R. J.",1987,2011-07-01 00:00:00,,0,0,
754,"Dominika Topluluğu'ndaki Wilson hastalığı, bir vaka sunumu",Dominika'da bildirilen ilk Wilson hastalığı vakası anlatılıyor. Bu muhtemelen Batı Hint Adaları'nda başarıyla tedavi edilen ilk vakadır. Wilson hastalığı nadir de olsa beklenmedik bir ortamda ortaya çıkabilir.,,"Cooles, P.;Khosla, D.;Brathwaite, A.",1986,Mar,,0,0,
755,Wilson hastalığı olan bir hastanın kardeşlerinde Wilson hastalığının tespiti,,,"Kamoun, P.;Cadoudal, M.;Rabier, D.;Jerome, H.",1986,Feb,,0,0,
756,Penisillamin ilişkili pulmoner kanama,"Penisilamin, Wilson hastalığında tercih edilen ilaç ve romatoid artritte terapötik bir alternatiftir. Penisillamin ile ilişkili otoimmün komplikasyonlar, sistemik lupus eritematozus ve Goodpasture sendromuna benzeyen vakaları içerir. Dolaşımdaki bağışıklık kompleksleri ve kompleman aktivasyonu kanıtı olan, ancak sistemik lupus eritematozus, Goodpasture sendromu veya böbrek hastalığına ilişkin serolojik veya morfolojik kanıt olmayan Wilson hastalığı olan bir hastada uzun süreli penisilamin kullanımıyla ilişkili bir yaygın pulmoner kanama vakasını sunuyoruz.",,"Louie, S.;Gamble, C. N.;Cross, C. E.",1986,Oct,,0,0,
757,Tetratiyomolibdat ile tedaviye ikincil geri dönüşümlü pansitopeni,,,"Harper, P. L.;Walshe, J. M.",1986,Dec,,0,0,
758,Wilson hastalığının çinko ile tedavisi. II. Bakır dengesi ile oral 64 bakırın doğrulanması,"Wilson hastalığı olan hastalarda bakır dengesini kontrol etmek için terapötik bir ajan olarak çinkonun etkinliği, daha önce denge çalışmaları ile belgelenmiştir. Çinko tedavisinin yeterliliğini değerlendirmek için daha basit ve daha hızlı bir araç geliştirme girişiminde, bakır dengesi ile birlikte küçük bir oral doz olan 64 bakırın kana alımını ölçen bir teknik üzerinde çalışıldı. D-penisilamin, trien veya ilaçsız dokuz Wilson hastalığı hastasının kanına ortalama tepe 64 bakır alımı, normal kontrollerle karşılaştırılabilir şekilde 6.04 +/- %2.74 idi. Çinko tedavisi alan yedi hasta, tedaviden sonra ortalama %0,79 +/- %1,05 oranında belirgin ve anlamlı bir şekilde azalmıştır. Veriler, çinko tedavisi ile Wilson hastalığı olan hastalarda kana bakır alımının önlenmesinin 64 bakır alımı ile değerlendirilebileceğini ve nötr veya negatif bakır dengesi olan hastalarda %1'den daha az pik alımının meydana geldiğini göstermektedir.",,"Hill, G. M.;Brewer, G. J.;Juni, J. E.;Prasad, A. S.;Dick, R. D.",1986,Dec,,0,1,
759,"[Wilson hastalığı olan bir hastadan alınan karaciğer, böbrek ve beyin dokusundaki bakır bağlayıcı proteinler]","19 yaşında bir kadın olan ve hemolitik krizden ölen bir Wilson hastasının karaciğer, böbrek ve beyin dokularındaki bakır bağlayıcı proteinler (Cu-PB'ler) Sephadex G-75 jel kromatografisi ve SDS- ile incelendi. poliakrilamid jel elektroforezi (SDS-PAGE). Hastanın karaciğer, böbrek ve beyin dokularında alevsiz atomik absorpsiyon spektrofotometrisi ile belirlenen bakır içerikleri, 5- yaş kontrol deneğine göre sırasıyla 28-, 38- ve 3.5-kat idi. yaşındaki kız beyin felcinden öldü. Her doku, 3 hacim 50 mM Tris-HCl tamponu, pH 8.6 içinde homojenize edildi ve homojenat, sitozol fraksiyonu elde etmek için 60 dakika boyunca 105.000 g'de santrifüjlendi. Wilson karaciğeri ve böbreğinden sitozollerin Sephadex G-75 jel kromatografisi, artan bakırın çoğunun Cu-tionein (Cu-Th) olarak bulunduğunu, kontrol karaciğer sitozolünde çok daha düşük bir Cu-Th seviyesinin ve saptanabilir miktarda bakırın bulunmadığını gösterdi. Kontrol böbrek sitozolünde Cu-Th. Ayrıca Zn-Th, Wilson'un böbrek sitozolünde yükselirken, Wilson'ın karaciğer sitozolünde azalmıştır. Wilson'un serebral sitozolünün jel kromatografisi, artan bakırın esas olarak görünür moleküler kütlesi sırasıyla 10 kDa (Cu-BP 1) ve 20 kDa (Cu-BP 2) olan iki proteine bağlandığını ortaya çıkardı, bunların her ikisi de 280 nm'de absorpsiyon göstermedi. ve CuSO4 olarak fazla bakırın (50 mikrogram/ml) eklenmesinden sonra bile kontrol serebral sitozolünde gözlenmedi.(ÖZET 250 KELİMEDE KESİLDİ)",,"Sato, M.;Arima, M.",1986,Oct,,0,0,
760,[D-penisilamin ile tedavi edilen hepatolentiküler dejenerasyonlu hastalardan alınan serumların in vitro Wilsonian gliopati gelişimi üzerindeki etkisi],,,"Weinrauder, H.;Mossakowski, M. J.;Ganuszkina, I. V.",1986,,,0,0,
761,"Wilson hastalığında plazma ve eritrosit bakır, çinko, manganez ve magnezyum konsantrasyonları","Wilson hastalığında azalmış seruloplazmin seviyeleri ile plazma bakır önemli ölçüde azalırken, Wilson hastalığı ve kontroller arasında eritrosit bakır seviyelerinde anlamlı bir fark yoktu. Wilson hastalığında plazmadaki ortalama çinko ve manganez seviyeleri arttı, ancak bu farklılıklar anlamlı değildi. Plazmadaki ortalama magnezyum seviyesi normaldi. Eritrositlerdeki bu metallerin seviyeleri, Wilson hastalığı ve kontroller arasında fark göstermedi. Sonuçlarımız, plazmadaki anormal bakır seviyesinin birincil metabolik kusurlardan kaynaklanmadığını, ancak muhtemelen Wilson hastalığında plazmadaki bu metale, seruloplazmin'e bağlanan proteinlerin seviyesinden kaynaklandığını göstermektedir.",,"Goto, I.;Kawano, Y.;Tsuchiya, T.;Tamagawa, Y.;Kuroiwa, Y.",1986,,,0,0,
762,"Oral çinko tedavisi, Wilson hastalığı olan hastalarda serum ürik asit seviyesini normalleştirir","Yazarlar, nötrofilik agranülositoz, trombositopeni ve deri dahil olmak üzere D-penisilamin kaynaklı akut duyarlılık reaksiyonlarının ortaya çıkması nedeniyle oral çinko tedavisi almak zorunda kalan bir Wilson hastalığı hastasında görülen serum ürik asit (s-UrA) düzeyindeki değişiklikleri araştırdı. patlamalar. Oral çinko tedavisinden önce s-UrA seviyeleri düşük olmasına rağmen (ortalama +/- SD, 1.60 +/- 0.20), normal aralığa (2.8-8.0 mg/) yükseldiler (ortalama +/- SD, 2.63 +/- 0.32). dl) tedaviden sonra. Oral çinko tedavisi sırasında UrA'nın renal tübüler reabsorbsiyonunda önemli bir değişiklik olmamıştır. Bu tedavi ayrıca, genellikle Wilson hastalığında görülen kolinesteraz (ChE) değerlerindeki azalmada da bir iyileşme sağladı. Bu sonuçlar, oral çinko tedavisinin Wilson hastalığında karaciğer fonksiyon bozukluğunu iyileştirerek ve UrA sentezini artırarak UrA metabolizmasını normalleştirebileceğini düşündürmektedir.",,"Umeki, S.;Ohga, R.;Konishi, Y.;Yasuda, T.;Morimoto, K.;Terao, A.",1986,Nov,,0,0,
763,Çocukluk çağında Wilson hastalığı. Şiddetli hemolitik krizden koma ile kurtulma,,,"Aagenaes, O.;Berg, K.",1986,,,0,0,
764,Çocukluk çağında Wilson hastalığı. Artan farkındalık için bir rica,"Hepatik temelli bir metabolik hastalık olan Wilson hastalığı, ciddi komplikasyonlar ortaya çıkmadan önce teşhis edilirse nispeten iyi bir prognozla tedavi edilebilir. Kurumumuzda 11 yılda sekiz çocukta (beş erkek, üç kız) tanı almıştır. Başvuru semptomları dört çocukta hepatik, birinde nörolojik ve birinde nonspesifik iken, iki çocuk indeks hastaların asemptomatik kardeşleriydi. Ortalama tanı yaşı 8,9 yıl (aralık, 4,7-11,7 yıl) idi. Tanı konulduktan kısa bir süre sonra iki erkek çocuk öldü: birinde fulminan karaciğer yetmezliği vardı ve nörolojik hastalığı olan diğeri aspirasyon pnömonisinden öldü. Ağız yoluyla şelasyon tedavisinin başlamasından iki ila 10 yıl sonra klinik hastalık gerileyen altı çocuk iyi. Hastalığın nadir görülmesi, nonspesifik erken belirtileri ve hekimler tarafından hastalık için düşük şüphe indeksi nedeniyle tüm semptomatik hastalar için tanı ertelendi.",,"Dorney, S. F.;Kamath, K. R.;Procopis, P. G.;Kan, A. E.",1986,2017-11-01 00:00:00,,0,0,
765,Penisillamin kaynaklı elastoz perforans serpiginosa. Buzdağının zirvesi?,"Elastosis perforans serpiginosa (EPS) artık uzun süreli penisilamin tedavisinin iyi bilinen potansiyel bir komplikasyonudur. EPS tek başına penisilamin'in nispeten zararsız bir kutanöz yan etkisi gibi görünmektedir. Bununla birlikte, son literatürde EPS'nin özellikle kan damarlarını içeren daha ciddi penisilamin kaynaklı sistemik elastik doku hasarının yalnızca yüzeysel bir tezahürünü temsil edebileceği şüphesi ortaya çıkmıştır. Bu, 14 yıl boyunca penisilamin ile tedavi edilen Wilson hastalığı olan bir hastanın raporudur. EPS geliştirdi ve derinin histolojik incelemesi, dermiste karakteristik penisilamin kaynaklı ""topak-tümsek"" elastik lifleri ortaya çıkardı. Daha da önemlisi, lezyonsuz cilt aynı elastik lif değişikliklerini gösterdi. En büyük önemi, bir arterde aynı elastik lif değişikliklerinin bulunmasıydı.",,"Price, R. G.;Prentice, R. S.",1986,Aug,,0,0,
766,Tropiklerde Wilson hastalığı tekrar gözden geçirildi,"17 hastanın klinik özellikleri ve tetkikleri incelendi. Bunların on üçü Çinli, geri kalanı Hintliydi. Başvuru yaşları 8 ile 63 yıl (ortalama 18.35 yıl) arasında değişmekteydi. On üç hasta (%76) semptomatikti; 8'i ağırlıklı olarak hepatik belirtiler ve 5'i nörolojik özelliklere sahiptir. Dördü asemptomatik kardeşti. Ancak tanı anında 10'unda (%59) tek başına karaciğer tutulumu, 3'ünde (%18) tek başına nörolojik tutulum ve 4'ünde (%27) mikst prezentasyon vardı. 15 hastada aile öyküsü mevcuttu; Kardeşlerin %26,9'unda Wilson Hastalığı vardı. Hastaların %82'sinde serum seruloplazmini düşüktü. 16 hastada 24 saatlik idrar bakırı ölçüldü ve hepsinde yükseldi. Hastaların yaklaşık yarısında (%41) hipoürisemi ve aminoasidüri ile birlikte renal tübüler disfonksiyon kanıtı vardı. Üç hastada (%18) başvuru anında eklem tutulumu vardı. 17 hastanın tümü Penisillamin ile tedavi edildi. Tedaviye bağlı komplikasyonlar, birinde pemfigus, diğerinde toksik epidermal nekroliz ve daha sonra lupus benzeri sendromu içeriyordu. Klinik iyileşmenin özellikleri, KF halkalarının solmasını, nörolojik belirtilerin iyileşmesini ve serum transaminazlarının normalleşmesini içeriyordu. Bir hastada başvurudan 5 yıl sonra primer hepatosellüler karsinom gelişti. İncelenen hastaların yarısında tanıda gecikme ile karşılaşıldı. Tedavi edilebilir bir durum olan Wilson Hastalığı nadir de olsa hemoliz, karaciğer hastalığı veya ekstrapiramidal bozukluğu olan hastalarda her zaman düşünülmelidir.",,"Guan, R.;Yeo, P. P.;Ng, H. S.;Chan, H. L.;Gwee, H. M.;Tan, B. Y.;Seah, C. S.;Wong, P. K.;Cheah, J. S.",1986,Apr,,0,0,
767,Progresif sistemik sklerozlu hastalarda penisillamin kaynaklı hızlı ilerleyen glomerülonefrit: iki hastanın başarılı tedavisi ve literatürün gözden geçirilmesi,"D-penisilamin, sistinüri, Wilson hastalığı, romatoid artrit ve progresif sistemik skleroz gibi çeşitli hastalıkların tedavisinde etkili bir şekilde kullanılmış olmasına rağmen, bu ajanın uzun süreli uygulanmasıyla birkaç toksik ilaç reaksiyonu gözlemlenmiştir. En ciddi yan etkilerden biri, birkaç aylık kullanımın ardından meydana gelen böbrek değişiklikleridir. Şimdi, D-penisilamin tedavisi sırasında lupus ve kresentik glomerülonefritin serolojik kanıtlarını geliştiren sklerodermalı iki hastayı sunuyoruz. Her iki hasta da pulse metilprednizolon ve ardından günlük steroidlere yanıt verdi. Ayrıca çeşitli penisilamin nefropatileri hakkında mevcut bilgileri de gözden geçiriyoruz.",,"Ntoso, K. A.;Tomaszewski, J. E.;Jimenez, S. A.;Neilson, E. G.",1986,Sep,,0,0,
768,Teratojen güncellemesi: penisilamin,,,"Rosa, F. W.",1986,Feb,https://dx.doi.org/10.1002/tera.1420330116,0,0,
769,Wilson hastalığı için Trientin,,,Anonymous,1986,2004-07-01 00:00:00,,0,0,
770,yetim ilaçlar,,,"Nightingale, S. L.",1986,Jun,,0,0,
771,Wilson hastalığı olan bir hastada gebelik ve penisilamin tedavisi,Wilson hastalığı olan 22 yaşında bir kadın hamile kaldı ve ardından normal bir bebek dünyaya getirdi. 17 yaşında hasta karaciğer sirozu kanıtı sundu ve Wilson hastalığı teşhisi kondu. Bu sırada bir d-penisilamin rejimi başlatıldı ve hamileliğinin 9. haftasından önceki 10 ay boyunca düzensiz olmasına rağmen devam etti. Hamileliğinin 14. haftasında günde 500 mg D-penisilamin başlandı. Hamileliğinin geri kalanında ve doğumdan sonra durumu stabildi. Fetal gelişim normaldi ve 35. haftada normal bir bebek dünyaya geldi. İyi tedavi edilmiş Wilson hastalığında hamileliğin kontrendike olmadığı ve hamilelik sırasında D-penisilamin rejiminin fetüse zarar vermeden hastalığı kontrol edebileceği ileri sürülmektedir.,,"Morimoto, I.;Ninomiya, H.;Komatsu, K.;Satho, M.",1986,Feb,,0,0,
772,Trientin ile tedavi edilen Wilson hastalığında gebelik yönetimi,"Wilson hastalığı olan ve trientin ile tedavi edilen yedi hasta, 11 gebelik boyunca takip edilmiştir. Bunlardan sekizi normal bebeklerin doğumuyla sonuçlandı, biri çok prematüreydi (31 hafta) ve daha sonra kromozomal bir kusura, X izokromozomuna sahip olduğu gösterildi. Doğum kontrol sargısıyla ilişkili bir terapötik sonlandırma ve bir düşük vardı. Sekiz çocuk tatmin edici bir şekilde ilerliyor ve üç aydan dokuz yıla kadar değişen sürelerde çalışıldı; tüm anneler de iyi. X izokromozomuna sahip çocuk yavaş gelişiyor; bu aşamada hiçbir morfolojik anormallik göstermez. Kordon kanında bulunan yaşa göre normal seruloplazmin değerleri, tedavi sonucunda fetüslerde önemli bir bakır tükenmesi olmadığını gösterir.",,"Walshe, J. M.",1986,Jan,,0,0,
