record_id,title,abstract,keywords,authors,year,date,doi,label_included
258,Das enterische Virom bei entzündlichen Darmerkrankungen,,,"Brooks, J.;Watson, A.",2015.0,,,0
259,Die nichtmaternale Übertragung ist der Hauptübertragungsweg des Schaf-Lentivirus in einer Schafherde: Eine molekularepidemiologische Studie,"Die Übertragung des Ovine Progressive Pneumonia Virus (OPPV), eines Lentivirus von Schafen, erfolgt sowohl durch mütterliche als auch durch nicht-mütterliche Mittel. Gegenwärtig ist der Beitrag jedes Übertragungsweges zur Gesamtprävalenz von OPPV in Herden kaum bekannt, da frühere serologische epidemiologische Studien nicht in der Lage waren, Übertragungswege innerhalb einer infizierten Herde genau zu verfolgen. In dieser Studie wurde die Menge der mütterlichen OPP-Übertragung in einer natürlich infizierten Mutterschafsherde durch Anwendung von Molekularanalysen auf provirale Sequenzen, die aus peripheren Blutleukozyten von OPP-positiven Mutter-Tochter-Paaren (N = 40) stammten, bewertet. Sowohl provirale Envelope (env)- als auch Long Terminal Repeat (LTR)-Sequenzen wurden getrennt und kombiniert in den folgenden 2 Sequenzanalyseverfahren verwendet: phylogenetische Analyse und paarweise Distanzberechnungen. Echte mütterliche Übertragungsereignisse wurden als Übereinstimmung in 2 der 2 Sequenzanalysemethoden definiert. Unter Verwendung dieses Kriteriums führten provirale env-Sequenzen zu einer mütterlichen Übertragungshäufigkeit von 14,3 % und provirale LTR-Sequenzen zu einer mütterlichen Übertragungshäufigkeit von 10 %. Beide Anteile der mütterlichen Übertragung unterschieden sich signifikant von der Gleichheit (P < 0,0001). Dies weist darauf hin, dass die verbleibenden 85,7–90 % der Töchter durch nicht-maternale Übertragung infiziert werden. Dies ist auch die erste Studie, die die provirale OPP-Änderungsrate für das env-Gen und den LTR-Promotor berechnet. Die genaue Definition der OPPV-Übertragungswege liefert wichtige epidemiologische Daten, die das Management unterstützen, das darauf abzielt, die Herdenübertragung und die Virusdosis zu reduzieren. © 2010.",,"Broughton-Neiswanger, L. E.;White, S. N.;Knowles, D. P.;Mousel, M. R.;Lewis, G. S.;Herndon, D. R.;Herrmann-Hoesing, L. M.",2010.0,,10.1016/j.meegid.2010.06.007,0
260,Antigene und genetische Analysen von H1N1-Influenza-A-Viren von europäischen Schweinen,"H1N1-Influenza-A-Viren, die seit 1981 in Europa aus Schweinen isoliert wurden, wurden sowohl antigenisch als auch genetisch untersucht und mit H1N1-Viren aus anderen Quellen verglichen. H1N1-Viren von Schweinen und Vögeln können in drei Gruppen eingeteilt werden: Vogelviren, klassische Schweineviren und „vogelähnliche“ Schweineviren. Eine geringe oder keine Reaktivität von „vogelähnlichen“ Schweineviren in HI-Tests mit monoklonalen Antikörpern gegen klassische Schweineviren war mit Aminosäuresubstitutionen innerhalb antigener Stellen des Hämagglutinins (HA) verbunden. Die phylogenetische Analyse des HA-Gens ergab, dass klassische Schweineviren aus europäischen Schweinen einander am ähnlichsten sind und eng mit nordamerikanischen Schweinestämmen verwandt sind, während sich die „vogelähnlichen“ Schweineviren mit Vogelviren anhäufen. „Vogelähnliche“ Viren, die 1992 im Vereinigten Königreich in Schweine eingeführt wurden, stammten offensichtlich direkt von Stämmen in Schweinen in Kontinentaleuropa zu dieser Zeit. Die HA-Gene der untersuchten Schweineviren hatten eine begrenzte Variation an antigenen Stellen erfahren und enthielten im Vergleich zu humanen H1N1-Viren auch weniger potenzielle Glykosylierungsstellen. Das HA zeigte eine antigene Drift, die bei ""vogelähnlichen"" Schweineviren ausgeprägter war als bei klassischen Schweinestämmen. Genetische Analysen zweier neuerer „vogelähnlicher“ Schweineviren zeigten, dass alle RNA-Segmente am engsten mit denen der aviären Influenza-A-Viren verwandt sind.",,"Brown, I. H.;Ludwig, S.;Olsen, C. W.;Hannoun, C.;Scholtissek, C.;Hinshaw, V. S.;Harris, P. A.;McCauley, J. W.;Strong, I.;Alexander, D. J.",1997.0,,,0
261,"Molekulare Vergleiche von Genomen des Metapneumovirus (MPV) in voller Länge, einschließlich neu bestimmter französischer AMPV-C- und -D-Isolate, unterstützen eine mögliche Unterklassifizierung innerhalb der MPV-Gattung","Vier aviäre Metapneumovirus (AMPV)-Untergruppen (AD) wurden früher aufgrund genetischer und antigener Unterschiede beschrieben. Bisher waren jedoch Sequenzen in voller Länge der einzigen bekannten Isolate der europäischen Untergruppe C- und Untergruppe D-Viren (Enten- bzw. Truthahnursprung) nicht verfügbar. Diese Sequenzen in voller Länge wurden bestimmt und mit anderen Sequenzen von AMPV und humanen Metapneumoviren (HMPV) in voller Länge, über die zuvor berichtet wurde, unter Verwendung von Phylogenetik, Vergleichen von Nuklein- und Aminosäuresequenzen und Untersuchung von Codon-Usage-Bias bestimmt und verglichen. Die Ergebnisse bestätigten, dass die Viren der Untergruppe C enger mit HMPV verwandt waren als mit den anderen AMPV-Untergruppen in der Studie. Dies stimmte mit früheren Erkenntnissen über partielle Genomsequenzen überein. Engere Beziehungen zwischen AMPV-A, B und D waren auch in der Mehrzahl der Ergebnisse offensichtlich. Drei Metapneumovirus-""Cluster"" HMPV, AMPV-C und AMPV-A, B und D wurden weiter durch Codon-Bias und Phylogenetik gestützt. Die hier präsentierten Daten zusammen mit denen früherer Studien, die antigene Beziehungen auch zwischen AMPV-A, B und D und zwischen AMPV-C und HMPV beschreiben, könnten eine Unterklassifizierung von Metapneumoviren erfordern, die der für aviäre Paramyxoviren verwendeten ähnlich ist und AMPV-A, B gruppiert und D als Metapneumoviren vom Typ I und AMPV-C und HMPV als Typ II. © 2014 Brown et al.",,"Brown, P. A.;Lemaitre, E.;Briand, F. X.;Courtillon, C.;Guionie, O.;AllÃ©e, C.;Toquin, D.;Bayon-Auboyer, M. H.;Jestin, V.;Eterradossi, N.",2014.0,,10.1371/journal.pone.0102740,0
262,Bovine Virus Diarrhoe Virus - Strategische Entscheidungen zur Diagnose und Kontrolle,"In den 15 Jahren seit dem letzten In-Practice-Artikel über das Bovine Virus Diarrhoe Virus (BVDV) hat das Verständnis der molekularen Mechanismen der viralen Replikation und Mutation, insbesondere der biotypischen Variation, explosionsartig zugenommen. Hand in Hand ging ein besseres Verständnis für die Bedeutung von BVDV als primärem Pathogen bei Rindern, insbesondere als Ursache für Reproduktionsverluste. In Großbritannien ist jetzt ein BVDV-Impfstoff erhältlich, der bessere Aussichten auf einen Schutz vor einer Infektion bietet. Für den Veterinärmediziner stellen die strategischen Entscheidungen in Bezug auf Diagnose, Kontrolle und Impfung jedoch weiterhin schwierige Dilemmata dar, und dieser Artikel konzentriert sich auf diese Themen.",,"Brownlie, J.;Thompson, I.;Curwen, A.",2000.0,,,0
263,"Virale Meningitis-Epidemien und ein einzelner, neuerer, rekombinanter und anthroponotischer Ursprung des Virus der vesikulären Schweinekrankheit","Hintergrund und Ziele: Das Swine-Vesicular-Disease-Virus (SVDV) ist ein enger Verwandter des humanen Enterovirus B-Serotyps, Coxsackievirus B5. Als ätiologischer Erreger einer bedeutenden neu auftretenden Tierkrankheit haben mehrere Studien versucht, ihren Ursprung zu erklären. Es bleiben jedoch einige Schlüsselfragen offen, darunter die vollständige biologische Abstammung des Virus sowie seine geografische und zeitliche Herkunft. Methodik: Wir sequenzierten nahezu vollständige Genome von 27 SVDV- und 13 Coxsackievirus-B5-Proben, die alle ursprünglich zwischen 1966 und 2006 isoliert wurden, und analysierten diese in Verbindung mit bestehenden Sequenzen und historischen Informationen. Ergebnisse: Während Analysen, die 24 zusätzliche nahezu vollständige SVDV-Genomsequenzen beinhalten, klare Anzeichen einer Rekombination innerhalb von SVDV anzeigen, bleiben alle 51 SVDV-Isolate monophyletisch. Dies stützt die Hypothese eines einzigen anthroponotischen Übertragungsursprungs. Die Analyse einzelner codierender und nicht codierender Regionen unterstützt, dass SVDV einen rekombinanten Ursprung zwischen dem Coxsackievirus B5 und einem anderen Enterovirus B-Serotyp hat, höchstwahrscheinlich Coxsackievirus A9. Umfangreiche Bayessche sequenzbasierte Analysen der Zeit des jüngsten gemeinsamen Vorfahren aller analysierten Sequenzen verorten dies innerhalb weniger Jahre um 1961. Epidemiologische Beweise weisen auf China als Ursprung hin, aber es gibt keine verfügbaren Proben, um dies schlüssig zu testen. Schlussfolgerungen und Implikationen: Die historische Untersuchung und die klinischen Aspekte der beteiligten Enterovirus B-Serotypen stellen die aktuellen Ergebnisse in Einklang mit einer Hypothese, die besagt, dass SVDV durch Co-Infektion, Rekombination und ein einzelnes anthroponotisches Ereignis während großer viraler Meningitis-Epidemien um 1960/ 1961 unter Einbeziehung der angestammten Serotypen. Die genaue geografische Herkunft von SVDV kann aufgrund historischer Aspekte nicht überprüfbar bleiben.",,"Bruhn, C. A. W.;Abel Nielsen, S. C.;Samaniego, J. A.;Wadsworth, J.;Knowles, N. J.;Gilbert, M. T. P.",2015.0,,10.1093/emph/eov026,0
264,Rolle der Schmallenberg-Virusinfektion bei angeborenen Fehlbildungen bei Wiederkäuern in Schottland im Frühjahr 2017,"Das Scotland's Rural College (SRUC) führt zusammen mit dem Moredun Research Institute eine Überwachung auf Infektionen mit dem Schmallenberg-Virus (SBV) bei Rindern und Schafen durch. Dieser Artikel berichtet über Befunde zu Diagnosen von Fetopathie im Zusammenhang mit einer SBV-Infektion und anderen angeborenen Fehlbildungen bei diesen Arten, die zwischen dem 1. Januar und dem 5. Mai 2017 gestellt wurden.",,"BrÃ¼lisauer, F.;Scholes, S.;Caldow, G. L.;Rocchi, M.;Dagleish, M. P.;Chianini, F.",2017.0,,10.1136/vr.j4503,0
265,Eine genetische Studie zur Interaktion des Piry-Virus mit Drosophila. II. Klassifizierung viraler agD-Mutanten und einige vorläufige Charakterisierungen,"Piry-Virus-Mutanten, die aufgrund veränderter Wachstumseigenschaften in Drosophila melanogaster selektiert wurden, wurden zuvor als agD-Mutanten bezeichnet. Dieses Papier präsentiert ein Klassifikationsschema zum Gruppieren einiger dieser Mutanten und präsentiert auch die Eigenschaften einiger Mitglieder jeder Gruppe. Die Analyse der mittleren Inkubationszeit bei 20°C relativ zur Zeit bei 28°C (tÌ„20, tÌ„28) für jeden agD-Klon, verglichen mit dem Bereich ähnlicher Daten für Wildtyp-Viren, ermöglichte uns eine Definition 4 Klassen von agD-Mutanten: (1) Mutanten, die bei beiden Temperaturen gleichermaßen betroffen sind, (2) kälteempfindliche Mutanten in Drosophila (csD), (3) hitzeempfindliche Mutanten in Drosophila (tsD) und (4) Mutanten, deren mittlere Inkubationszeit konnte weder auf 20 noch auf 28°C geschätzt werden. Alle agD-Mutanten sind aufgelistet. Die Mehrheit von ihnen waren auch ts in Hühnerembryozellen (CEC), und einige wurden in Komplementationsgruppen eingeteilt. Einige Korrelationen wurden festgestellt. Beispielsweise waren die agD-Mutanten, die in CEC ts+ waren, in Drosophila häufig (7 von 12) schwach kälteempfindlich. Jene tsD-Mutanten, die auch in CEC ts waren, gehörten alle zur Komplementationsgruppe I (L-Protein). Echte csD-Mutanten, deren Divergenz der Inkubationszeit mit wt regelmäßig zunahm und die auch ts in CEC waren, gehörten alle zur Gruppe I, außer einer, die zur Gruppe V gehörte (G-Protein). Drei Mutanten fielen in eine bestimmte Unterklasse von csD-Mutanten, die durch einen Defekt in der Symptomausprägung der CO2-Empfindlichkeit unterhalb einer bestimmten Temperatur gekennzeichnet sind. Eine davon wurde weiter charakterisiert und befand sich in der Komplementationsgruppe V. Einige Mutanten der vierten Klasse wurden auf ihre Fliegeninvasionsfähigkeit untersucht. Dieser war mehr oder weniger stark betroffen. Unter diesen Mutanten wurden unabhängig von diesem Phänomen Mutationen L-, N- und G-Proteinen zugeordnet, was darauf hindeutet, dass verschiedene physiologische Defekte beteiligt sind. Es wurde ein Vergleich der Phänotypen in Drosophila von einigen der agD-Mutanten mit anderen Mitgliedern der Vesiculovirus-Familie durchgeführt. Die Analogie des Sigma-Rhabdovirus mit tsD-Mutanten wird ebenfalls berichtet.",,"Brun, G.",1991.0,,10.1016/0923-2516(91)90018-x,0
266,Das aus Kälberkot isolierte Rotavirus 993/83 ähnelt stark einem Vogelrotavirus,"Polypeptide aus gereinigten Virionen des Kalbs-Rotavirus (RV)-Isolats 993/83 und jene aus dem Tauben-RV-Isolat PO-13 wanderten gemeinsam auf SDS-Polyacrylamidgelen. An der Position von VP6 wurden zwei Polypeptide von 45K und 47K nachgewiesen. Beide Proteine verhielten sich wie authentisches VP6-Protein mit EDTA und Hitzebehandlung. RV 993/83 und PO-13 zeigten identische eindimensionale Peptidkarten für VP2 und die 45K- und 47K-Proteine. Mehr als 70 % der Seren von deutschen Rindern, die älter als 1 Jahr sind, zeigten neutralisierende Serumantikörper gegen RV 993/83 und RV PO-13.",,"Brussow, H.;Nakagomi, O.;Minamoto, N.;Eichhorn, W.",1992.0,,,0
267,"Bovines Herpesvirus 4-Genom: Klonierung, Kartierung und Stammvariationsanalyse","Die Restriktionskarte des Genoms des bovinen Herpesvirus 4 (BHV-4) (V. Teststamm) wurde für die Restriktionsenzyme EcoRI, BamHI und HindIII durch Analyse von Klonen aus einer Lambda-Bibliothek (Sau3AI-Partialverdauung) und aus einer Plasmidbibliothek ( EcoRI-Fragmente). Eine Genomeinheit wurde als die Länge des einzigartigen zentralen Teils definiert, der an beiden Enden von einer der terminalen Tandem-Wiederholungen flankiert wird, die als polyrepetitive DNA (prDNA) bezeichnet wird, und auf 113 ± 2 kbp geschätzt wurde. Eine Restriktionskarte der prDNA des V. Teststamms zeigte interne 200-bp-Tandem-Wiederholungen unterschiedlicher Sequenzen. Diese Region in der prDNA war zwischen BHV-4-Stämmen hochgradig polymorph, selbst in einer viralen DNA-Präparation aus einem Plaque-gereinigten Stamm. Die rechte Verbindungsstelle zwischen der wiederholten und der einzigartigen Sequenz des Genoms trat an einer fast konstanten Stelle auf, aber die linke Verbindungsstelle enthielt eine modifizierte prDNA und war zwischen BHV-4-Stämmen variabel. Der einzigartige zentrale Teil des Genoms war bei den vier betrachteten Stämmen sehr ähnlich, mit einigen Variationen aufgrund des Vorhandenseins oder Fehlens einer Restriktionsstelle und vier Längenvariationen wurden beobachtet, die sich an den Positionen 0,006 bis 0,034 (linkes Ende), 0,211 befinden bis 0,225, 0,864 bis 0,881 und 0,962 bis 0,984 (rechtes Ende). Die Gesamtlängenvariation einer Genomeinheit überschreitet 1 kbp nicht.",,"Bublot, M.;Van Bressem, M. F.;Thiry, E.;Dubuisson, J.;Pastoret, P. P.",1990.0,,,0
268,Die alte Evolutionsgeschichte der Polyomaviren,"Polyomaviren sind eine Familie von DNA-Tumorviren, von denen bekannt ist, dass sie Säugetiere und Vögel infizieren. Um die tiefere Evolutionsgeschichte der Familie zu untersuchen, verwendeten wir eine Kombination aus viraler Metagenomik, Bioinformatik und strukturellen Modellierungsansätzen, um mit Fischen und Arthropoden assoziierte Polyomavirus-Sequenzen zu identifizieren und zu charakterisieren. Analysen, die sich auf die abweichenden neuen Sequenzen stützen, weisen darauf hin, dass sich Polyomaviren seit mindestens einer halben Milliarde Jahren allmählich gemeinsam mit ihren tierischen Wirten entwickelt haben. Phylogenetische Analysen einzelner Polyomavirus-Gene legen nahe, dass einige moderne Polyomavirus-Spezies nach alten Rekombinationsereignissen entstanden sind, an denen entfernt verwandte Polyomavirus-Linien beteiligt waren. Das verbesserte Evolutionsmodell bietet eine nützliche Plattform für die Entwicklung eines genaueren taxonomischen Klassifizierungssystems für die Virusfamilie Polyomaviridae.",,"Buck, C. B.;Van Doorslaer, K.;Peretti, A.;Geoghegan, E. M.;Tisza, M. J.;An, P.;Katz, J. P.;Pipas, J. M.;McBride, A. A.;Camus, A. C.;McDermott, A. J.;Dill, J. A.;Delwart, E.;Ng, T. F.;Farkas, K.;Austin, C.;Kraberger, S.;Davison, W.;Pastrana, D. V.;Varsani, A.",2016.0,Apr,,0
269,Entzündung der Zitzen von Kühen durch ein Virus aus der Gruppe der Pocken,"Es wurden klinische und Laborstudien zur enzootischen Entzündung von Kuhzitzen durchgeführt. Das isolierte Virus wurde aufgrund seiner physikalisch-chemischen und biologischen Eigenschaften als Pox-Gruppe klassifiziert. Es scheint Pockenvirus officinale zu sein. Die Behandlung der Zitzen mit einer 3,0%igen Alkohol-Wasser-Lösung von Pyoctanin plus Melken (Katheterisierung) führte zur Genesung.",,"Buczek, J.;Krzyzanowski, J.;Majer, B.;Malinowski, E.",1973.0,,,0
270,"Rift-Valley-Fieber-Seroprävalenz und Abtreibungshäufigkeit bei Nutztieren im Kisoro-Distrikt, Südwestuganda (2016): Eine Voraussetzung für eine zoonotische Infektion","Hintergrund: Rift-Valley-Fieber (RVF) wird als virales hämorrhagisches Fieber klassifiziert und ist in Ost- und Westafrika endemisch. RVF wird durch ein von Arthropoden übertragenes Virus (RVFV) verursacht; Die Krankheit ist zoonotisch und beeinträchtigt die Gesundheit von Mensch und Tier sowie den internationalen Handel. Bei Nutztieren führt es zu Aborten, während eine Infektion beim Menschen durch engen Kontakt mit infizierten Tieren oder tierischen Produkten erfolgt. Methoden: In der westlichen Region Ugandas wurde eine quantitative Beobachtungsstudie mit stratifizierter Stichprobenziehung durchgeführt. Blutproben und Abortereignisse von 1000 Nutztieren (Ziegen, Schafe und Rinder) wurden gesammelt und aufgezeichnet. Das Serum wurde unter Verwendung eines kompetitiven ELISA-Tests auf RVFV-IgG-reagierende Antikörper analysiert. Ergebnisse: Die Gesamt-RVFV-Seroprävalenz betrug 10,4 % (104/1000). Rinder hatten die höchste Seroprävalenz (7 %), gefolgt von Schafen (2,2 %) und Ziegen (1,2 %). Die artspezifische RVFV-Seroprävalenz war bei Rindern (20,5 %) am höchsten, gefolgt von Schafen (6,8 %) und Ziegen (3,6 %). Die RVFV-Seroprävalenz war im nördlichen Hochland (21,8 %) signifikant höher (p < 0,001) als im südlichen Tiefland (3,7 %). Die Gesamtprävalenz von Aborten betrug (17,4 %), Schafe hatten die höchste Prävalenz von Aborten (7,8 %), gefolgt von Ziegen (6,3 %) und Rindern (3,3 %). Die artspezifische Abortprävalenz war am höchsten bei Schafen (24,1 %), gefolgt von Ziegen (18,8 %) und 9,7 % bei Rindern. Schlussfolgerung: RVFV ist im Kisoro-Distrikt endemisch und Nutztiere in den Hochlandgebieten sind mit größerer Wahrscheinlichkeit einer RVFV-Infektion ausgesetzt als solche im südlichen Tiefland. Ausbrüche bei Nutztieren werden höchstwahrscheinlich zu einer zoonotischen Infektion im Kisoro-Distrikt führen.",,"Budasha, N. H.;Gonzalez, J. P.;Sebhatu, T. T.;Arnold, E.",2018.0,,10.1186/s12917-018-1596-8,0
271,Molekularanalyse von H7-Vogelgrippeviren aus Australien und Neuseeland: genetische Vielfalt und Beziehungen von 1976 bis 2007,"Die vollständige Genomsequenzierung von 11 australischen und 1 neuseeländischen Vogelgrippe-A-Virusisolaten (alle Subtyp H7) hat den Vergleich der Sequenzen jedes der Genomsegmente mit denen anderer Vogelgrippe-A-Viren des Subtyps H7 ermöglicht. Der Rückschluss auf phylogenetische Beziehungen für jedes Segment wurde verwendet, um ein Modell der natürlichen Geschichte dieser Viren in Australien zu entwickeln. Die phylogenetische Analyse des Hämagglutinin-Segments zeigt, dass die australischen H7-Isolate eine monophyletische Klade bilden. Dieses Muster steht im Einklang mit der langfristigen, unabhängigen Entwicklung, die in diesem Fall mit geografischen Regionen verbunden ist. Auf der Grundlage der Analyse der anderen H7-Hämagglutinin-Sequenzen wurden drei weitere geografische Regionen bestätigt, für die ähnliche monophyletische Kladen beobachtet wurden. Diese Regionen sind Eurasien plus Afrika, Nordamerika und Südamerika. Die Analyse der Neuraminidase-Sequenzen aus den H7N1-, H7N3- und H7N7-Genomen ergab die gleichen regionbasierten Beziehungen. Dieses Muster der unabhängigen Evolution australischer Isolate wird durch die Ergebnisse der Analyse jedes der sechs verbleibenden genomischen Segmente gestützt. Diese Ergebnisse legen in Verbindung mit dem Auftreten von fünf verschiedenen Kombinationen von Neuraminidase-Subtypen (H7N2, H7N3, H7N4, H7N6, H7N7) unter den 11 australischen Isolaten nahe, dass der/die Erhaltungswirt(e) fast ausschließlich mit Australien assoziiert ist/sind. Die einzelne Abstammungslinie australischer H7-Hämagglutinin-Sequenzen legt trotz des Auftretens mehrerer Neuraminidase-Typen eher die Existenz eines genetischen Pools nahe, aus dem eine Vielzahl von Reassortanten hervorgehen, als das Vorhandensein einer kleinen Anzahl stabiler viraler Klone. Dieses Evolutionsmuster tritt wahrscheinlich in jeder der oben genannten Regionen auf.",,"Bulach, D.;Halpin, R.;Spiro, D.;Pomeroy, L.;Janies, D.;Boyle, D. B.",2010.0,Oct,,0
272,Einfluss der 3-untranslatierten Region des Hepatitis-C-Virus auf die IRES-abhängige und Cap-abhängige Translationsinitiation,"Die Translation der genomischen RNA des Hepatitis-C-Virus (HCV) wird durch eine interne Ribosomeneintrittsstelle (IRES) in der 5-Zoll-untranslatierten Region (5-UTR) gesteuert, und die HCV-3-UTR verstärkt die IRES-Aktivität. Da die HCV 3″-UTR eine einzigartige Struktur unter den 3″-UTRs hat, haben wir eine mögliche Kommunikation zwischen der 5″- und der 3″-UTR von HCV während der Translation unter Verwendung von chimären Reporter-RNAs überprüft. Wir zeigen, dass die von der HCV-IRES und der HCV-ähnlichen IRES des porcinen Techovirus (PTV), das zu einer ganz anderen Familie von Viren (Picornaviren) gehört, oder der EMCV-IRES gesteuerte Translation auch durch die HCV-3-UTR verbessert wird oder durch einen Poly(A)-Schwanz in verschiedenen Zelltypen. © 2010 Föderation Europäischer Biochemischer Gesellschaften.",,"Bung, C.;Bochkaeva, Z.;Terenin, I.;Zinovkin, R.;Shatsky, I. N.;Niepmann, M.",2010.0,,10.1016/j.febslet.2010.01.015,0
273,Schätzung der Bevölkerungsvielfalt mit unzuverlässigen Niederfrequenzzählungen,"Wir betrachten das klassische Populationsdiversitätsschätzungsszenario basierend auf Häufigkeitszählungsdaten (die Anzahl der Klassen oder Taxa, die einmal, zweimal usw. in der Stichprobe vertreten sind), jedoch mit der Maßgabe, dass die niedrigsten Häufigkeitszählungen, insbesondere die Singletons, möglicherweise nicht zuverlässig sind beobachtet. Dies tritt insbesondere bei Daten auf, die aus moderner Hochdurchsatz-DNA-Sequenzierung stammen, bei denen Fehler dazu führen können, dass Sequenzen fälschlicherweise neuen Taxa zugeordnet werden, anstatt mit bestehenden, beobachteten Taxa abgeglichen zu werden. Wir betrachten ein Spektrum von Methoden, um dieses Problem anzugehen, wobei wir uns insbesondere auf die Anpassung eines parametrischen Mischungsmodells und das Löschen der Komponente mit der höchsten Diversität konzentrieren; Wir betrachten die Daten auch als linkszensiert und bündeln effektiv zwei oder mehr Zählungen mit niedriger Häufigkeit. Wir stellen fest, dass diese rein statistischen „nachgelagerten“ Korrekturen stark von den zugrunde liegenden Annahmen abhängen, aber dass solche Methoden dennoch nützlich sein können.",,"Bunge, J.;BÃ¶hning, D.;Allen, H.;Foster, J. A.",2012.0,,,0
274,Klinische und pathologische Charakterisierung eines Ausbruchs der hochgradig pathogenen Vogelgrippe H7N8 bei kommerziellen Truthühnern in Südindiana,"Die hoch pathogene Aviäre Influenza (HPAI) ist eine systemische tödliche Geflügelkrankheit, die durch mehrere Subtypen des Influenza-A-Virus verursacht wird und auf der Grundlage serologischer Reaktionen auf Hämagglutinin und Neuraminidase-Oberflächenglykoproteine klassifiziert wird. Im Januar 2016 wurde ein neuer Subtyp von HPAI-H7N8 in einer Herde von kommerziellen Truthähnen (Meleagris gallopavo) im Süden von Indiana diagnostiziert. Zu den klinischen Anzeichen und der Anamnese gehörten erhöhte Sterblichkeit, Dyspnoe, Kopfzittern, Liegenbleiben und schläfrige oder ahnungslose Vögel. Die postmortale Untersuchung von sechs kürzlich toten Vögeln zeigte rotstichigen Schleim in der Choane und Luftröhre und ein deutliches Lungenödem. Zu den histologischen Läsionen im Gehirn gehörten eine schwere, multifokale lymphohistiozytäre Meningoenzephalitis mit Herden von Malazie, neuronaler Nekrose und Neuronophagie. Alle anatomischen Stellen des Gehirns waren betroffen, obwohl histologische Veränderungen im Kleinhirn als mild angesehen wurden. Andere histologische Läsionen umfassten Lungenkongestion und -ödem, Milzkongestion und lymphoide Depletion, fibrinoide Nekrose von Gefäßen innerhalb der Milz und multifokale Azinusnekrose der Bauchspeicheldrüse. Immunhistochemie (IHC) war schwach positiv für Influenza A im Gehirn; IHC war in anderen getesteten Geweben negativ. Die klinischen und pathologischen Merkmale dieses Falls stimmten mit zuvor veröffentlichtem Material über HPAI überein und kommen zu den Fällen bekannter oder vermuteter Mutation eines schwach pathogenen Virus zu einem hoch pathogenen Virus hinzu.",,"Burcham, G. N.;Ramos-Vara, J. A.;Murphy, D. A.",2017.0,,10.1637/11661-042717-CaseR,0
275,Die Isolierung eines latenten adenoähnlichen Virus aus Hühnernierenzellkulturen,,,"Burke, C. N.;Luginbuhl, R. E.;Helmboldt, C. F.",1965.0,Feb,,0
276,Ätiologische klassifizierbare Virusinfektionen bei Haustieren: Situation 1970,,,"BÃ¼rki, F.",1970.0,,,0
277,Herpesvirus Strigis: ein neues Vogel-Herpesvirus. I. Biologische Eigenschaften,"Ein aus toten Eulen isoliertes Virus mit einem Syndrom namens Hepato splenitis infectiosa strigum (HSIS) tötete Hühnerembryonen nach der Inokulation auf verschiedenen Wegen. Auf CAM und in embryonalen Lebern und Milzen wurden miliäre nekrotische Herde und nukleäre Einschlusskörperchen vom Typ A beobachtet. In Hühnerembryo-Fibroblasten-Gewebekulturen traten Synzytien, Riesenzellen und Kernkörper vom Typ A auf. Diese Merkmale sowie die in einem anderen Artikel beschriebenen biochemischen und biophysikalischen Eigenschaften ermöglichten die Klassifizierung des HSIS-Virus als Herpesvirus. Zwischen dem HSIS-Virus einerseits und dem infektiösen Laryngotracheitis-Virus, dem Marek-Virus und 5 nicht-aviären Herpesviren andererseits wurde keine serologische Kreuzreaktion beobachtet. Das HSIS-Virus gilt daher als neues aviäres Herpesvirus. Herpesvirus Strigis wird als passender Name vorgeschlagen, da Eulen der Ordnung Strigiformes sein natürlicher Wirt sind.",,"Burki, F.;Burtscher, H.;Sibalin, M.",1973.0,,,0
278,Rinder-Adenoviren. III. Unterteilung in zwei Untergruppen mittels Immundiffusionstests,"Adenoviren der bovinen Untergruppe II, die eigentlich durch die offiziell anerkannten Serotypen 4 bis 8 repräsentiert werden, besitzen lösliche Antigene, die in Immundiffusionstests weder mit klassischem Mastadenovirus (menschliche oder bovine Untergruppe I) noch mit Aviadenovirus-Antigenen oder ihren jeweiligen Antikörpern kreuzreagieren. Früher wurden mittels Kreuz-Komplement-Fixierung kleine Mengen des mit der klassischen Mastadenovirus-Gruppe reaktiven Antigens in Rinder-Adenoviren der Untergruppe II nachgewiesen. In klassischen Mastadenoviren wurde jedoch kein bovines Untergruppe-II-spezifisches Adenovirus-Antigen nachgewiesen. Bisher wurde die Serodiagnostik von adenoviralen Rinderinfektionen durch die Nichtberücksichtigung dieser Tatsachen stark behindert, was zu einer starken Unterschätzung der Häufigkeit solcher Infektionen führte. Wir schlagen eine dritte Gattung, Paramastadenovirus, innerhalb der Familie der Adenoviridae vor, einschließlich derzeit bekannter und zukünftiger Stämme, die hauptsächlich das hier gezeigte neue gruppenreaktive lösliche Antigen enthalten.",,"Burki, F.;Hinaidy, B.;Bockmann, J.",1979.0,,,0
